entrezgene	ensembl	symbol	abagen symbol	pass_all	num_pass	correlation	seed	score
57600	ENSG00000052795	FNIP2	FNIP2	1.0	6.0	0.5863775111466915	40.0	0.15296804638609343
54914	ENSG00000188352	FOCAD	FOCAD	0.0	0.0	0.34042531214454386	59.0	0.0
2348	ENSG00000110195	FOLR1	FOLR1	1.0	4.0	0.5907837252724865	41.0	0.10274499569956286
2350	ENSG00000165457	FOLR2	FOLR2	1.0	5.0	0.5476270776480158	55.0	0.11904936470609039
2353	ENSG00000170345	FOS	FOS	0.0	0.0	0.326536287913364	32.0	0.0
2354	ENSG00000125740	FOSB	FOSB	0.0	0.0	0.5294778323190139	31.0	0.0
2355	ENSG00000075426	FOSL2	FOSL2	1.0	1.0	0.40137682122963136	32.0	0.017451166140418754
2296	ENSG00000054598	FOXC1	FOXC1	0.0	0.0	0.2154306790282007	32.0	0.0
2297	ENSG00000251493	FOXD1	FOXD1	0.0	0.0	0.22939078813343217	39.0	0.0
2294	ENSG00000103241	FOXF1	FOXF1	0.0	0.0	0.25874592616413117	32.0	0.0
2295	ENSG00000137273	FOXF2	FOXF2	1.0	1.0	0.24768871216146643	52.0	0.010769074441802888
2290	ENSG00000176165	FOXG1	FOXG1	1.0	5.0	0.7154164819424002	31.0	0.15552532216139134
668	ENSG00000183770	FOXL2	FOXL2	0.0	0.0	0.18070273890573638	32.0	0.0
3344	ENSG00000170802	FOXN2	FOXN2	0.0	0.0	0.3340362717068764	52.0	0.0
1112	ENSG00000053254	FOXN3	FOXN3	0.0	0.0	0.2750454942783535	33.0	0.0
400236	ENSG00000258920	FOXN3-AS1	FOXN3-AS1	1.0	6.0	0.5135715203969728	52.0	0.1339751792339929
2308	ENSG00000150907	FOXO1	FOXO1	1.0	5.0	0.4544976291515242	55.0	0.09880383242424438
27086	ENSG00000114861	FOXP1	FOXP1	0.0	0.0	0.5652333154141572	31.0	0.0
93986	ENSG00000128573	FOXP2	FOXP2	0.0	0.0	0.5900180680418774	32.0	0.0
55572	ENSG00000110074	FOXRED1	FOXRED1	1.0	1.0	0.49828514152192716	2.0	0.02166457137051857
80020	ENSG00000100350	FOXRED2	FOXRED2	1.0	11.0	0.7942064680917925	52.0	0.3798378760439008
2357	ENSG00000171051	FPR1	FPR1	1.0	3.0	0.4158357762413554	33.0	0.0542394490749594
10023	ENSG00000165879	FRAT1	FRAT1	0.0	0.0	0.3943184859202624	31.0	0.0
23401	ENSG00000181274	FRAT2	FRAT2	0.0	0.0	0.40390713095099995	31.0	0.0
166752	ENSG00000183090	FREM3	FREM3	1.0	4.0	0.5747633615145147	33.0	0.09995884548078515
2444	ENSG00000111816	FRK	FRK	0.0	0.0	0.16710804194649323	32.0	0.0
257019	ENSG00000172159	FRMD3	FRMD3	1.0	9.0	0.7278617501780489	52.0	0.28481546746097564
55691	ENSG00000151474	FRMD4A	FRMD4A	0.0	0.0	0.5269389072712145	31.0	0.0
84978	ENSG00000171877	FRMD5	FRMD5	0.0	0.0	0.29021676997702894	32.0	0.0
122786	ENSG00000139926	FRMD6	FRMD6	1.0	3.0	0.5915309932102779	33.0	0.07715621650568842
9758	ENSG00000169933	FRMPD4	FRMPD4	0.0	0.0	0.630639531336848	32.0	0.0
23732	ENSG00000260230	FRRS1L	FRRS1L	1.0	3.0	0.7169743694857832	49.0	0.09351839601988476
285527	ENSG00000075539	FRYL	FRYL	0.0	0.0	0.2678791718042368	32.0	0.0
2487	ENSG00000162998	FRZB	FRZB	1.0	2.0	0.578786304370923	52.0	0.05032924385834113
79187	ENSG00000105255	FSD1	FSD1	1.0	2.0	0.5932102129958581	36.0	0.05158349678224853
161835	ENSG00000150667	FSIP1	FSIP1	1.0	8.0	0.6941723581858246	33.0	0.24145125502115636
11167	ENSG00000163430	FSTL1	FSTL1	0.0	0.0	0.3330177758828068	32.0	0.0
23105	ENSG00000053108	FSTL4	FSTL4	0.0	0.0	0.5411490012087508	7.0	0.0
56884	ENSG00000168843	FSTL5	FSTL5	1.0	3.0	0.4102789323131275	24.0	0.05351464334519054
2495	ENSG00000167996	FTH1	FTH1	1.0	7.0	0.4845136937689346	52.0	0.14746068940793663
2512	ENSG00000087086	FTL	FTL	1.0	9.0	0.5382056291099899	32.0	0.21060220269521346
79068	ENSG00000140718	FTO	FTO	1.0	1.0	0.5002086106842603	53.0	0.021748200464533053
8939	ENSG00000107164	FUBP3	FUBP3	1.0	1.0	0.4374536497702472	53.0	0.019019723903054224
2519	ENSG00000001036	FUCA2	FUCA2	1.0	2.0	0.40192778379153765	53.0	0.03495024206882936
139341	ENSG00000069509	FUNDC1	FUNDC1	1.0	1.0	0.29489445748878523	39.0	0.012821498151686313
282969	ENSG00000148803	FUOM	FUOM	1.0	3.0	0.5274346678646543	52.0	0.06879582624321579
10690	ENSG00000172461	FUT9	FUT9	1.0	3.0	0.6484940970293558	40.0	0.0845861865690464
2395	ENSG00000165060	FXN	FXN	1.0	3.0	0.5233317430654592	31.0	0.06826066213897293
5348	ENSG00000266964	FXYD1	FXYD1	1.0	4.0	0.4688013998168028	1.0	0.08153067822900918
53826	ENSG00000137726	FXYD6	FXYD6	1.0	6.0	0.6734805758236376	8.0	0.17569058499747067
53822	ENSG00000221946	FXYD7	FXYD7	1.0	2.0	0.7004935039260615	49.0	0.060912478602266215
2533	ENSG00000082074	FYB1	FYB1	1.0	7.0	0.5146084458084365	33.0	0.156619961767785
79443	ENSG00000163820	FYCO1	FYCO1	1.0	5.0	0.34978525478754086	33.0	0.07604027277990018
2534	ENSG00000010810	FYN	FYN	1.0	6.0	0.6540580208245544	60.0	0.170623831519449
84248	ENSG00000122068	FYTTD1	FYTTD1	1.0	1.0	0.44478494878631625	32.0	0.019338476034187663
8321	ENSG00000157240	FZD1	FZD1	1.0	10.0	0.647658877570668	33.0	0.28159081633507305
2535	ENSG00000180340	FZD2	FZD2	1.0	4.0	0.5088808532828237	55.0	0.08850101796223021
7976	ENSG00000104290	FZD3	FZD3	1.0	3.0	0.625866945843201	33.0	0.08163481902302622
8323	ENSG00000164930	FZD6	FZD6	0.0	0.0	0.32035337814826004	31.0	0.0
8324	ENSG00000155760	FZD7	FZD7	1.0	2.0	0.587421846941709	39.0	0.05108016060362686
8326	ENSG00000188763	FZD9	FZD9	1.0	4.0	0.5029740025576849	55.0	0.08747373957524954
51343	ENSG00000105325	FZR1	FZR1	1.0	6.0	0.6746691452814894	54.0	0.17600064659517115
10146	ENSG00000145907	G3BP1	G3BP1	1.0	1.0	0.411578589349743	54.0	0.017894721276075783
2539	ENSG00000160211	G6PD	G6PD	1.0	1.0	0.5501586784552873	51.0	0.02391994254153423
2548	ENSG00000171298	GAA	GAA	0.0	0.0	0.3229074869185372	10.0	0.0
11337	ENSG00000170296	GABARAP	GABARAP	1.0	4.0	0.4915368267953782	40.0	0.085484665529631
23710	ENSG00000139112	GABARAPL1	GABARAPL1	1.0	4.0	0.6297872540693744	33.0	0.10952821809902163
23766	ENSG00000279980	GABARAPL3	GABARAPL3	1.0	2.0	0.5433925306490731	2.0	0.04725152440426723
2550	ENSG00000237112	GABBR1	GABBR1	1.0	7.0	0.6533009721276853	52.0	0.1988307306475564
9568	ENSG00000136928	GABBR2	GABBR2	1.0	6.0	0.6863219070757082	49.0	0.17904049749801082
2551	ENSG00000154727	GABPA	GABPA	0.0	0.0	0.38763810758006195	32.0	0.0
2553	ENSG00000104064	GABPB1	GABPB1	0.0	0.0	0.3775759195448402	32.0	0.0
55056	ENSG00000285410	GABPB1-IT1	GABPB1-IT1	1.0	1.0	0.4865632112848277	31.0	0.02115492222977512
2554	ENSG00000022355	GABRA1	GABRA1	0.0	0.0	0.3921726889511753	32.0	0.0
2555	ENSG00000151834	GABRA2	GABRA2	1.0	6.0	0.7310439263146765	49.0	0.19070711121252432
2556	ENSG00000011677	GABRA3	GABRA3	1.0	5.0	0.6759525387982923	40.0	0.1469462040865853
2557	ENSG00000109158	GABRA4	GABRA4	0.0	0.0	0.5502837775220848	32.0	0.0
2558	ENSG00000186297	GABRA5	GABRA5	1.0	7.0	0.7358926444691595	49.0	0.2239673265775703
2560	ENSG00000163288	GABRB1	GABRB1	1.0	7.0	0.7245550302443622	52.0	0.22051674833524068
2561	ENSG00000145864	GABRB2	GABRB2	1.0	1.0	0.5934401994994438	52.0	0.025801747804323642
2562	ENSG00000166206	GABRB3	GABRB3	1.0	15.0	0.7829835449044816	32.0	0.5106414423290098
2563	ENSG00000187730	GABRD	GABRD	1.0	1.0	0.44432947703060205	32.0	0.019318672914374002
2564	ENSG00000102287	GABRE	GABRE	1.0	15.0	0.7355475974289329	52.0	0.4797049548449563
2565	ENSG00000163285	GABRG1	GABRG1	1.0	9.0	0.6037141355877005	31.0	0.23623596609953498
2566	ENSG00000113327	GABRG2	GABRG2	0.0	0.0	0.5308978359160581	32.0	0.0
2572	ENSG00000136750	GAD2	GAD2	1.0	1.0	0.4006364633178914	33.0	0.017418976665995275
4616	ENSG00000099860	GADD45B	GADD45B	0.0	0.0	0.22659998586189342	44.0	0.0
51083	ENSG00000069482	GAL	GAL	0.0	0.0	0.2905147635872777	32.0	0.0
79690	ENSG00000197093	GAL3ST4	GAL3ST4	1.0	2.0	0.5469276975672038	33.0	0.04755893022323512
2585	ENSG00000156958	GALK2	GALK2	1.0	2.0	0.44899750930508386	33.0	0.039043261678702944
130589	ENSG00000143891	GALM	GALM	1.0	6.0	0.5272481917253693	40.0	0.13754300653705287
2589	ENSG00000141429	GALNT1	GALNT1	0.0	0.0	0.12967713703908493	32.0	0.0
55568	ENSG00000164574	GALNT10	GALNT10	1.0	5.0	0.5484737043827934	53.0	0.11923341399625943
63917	ENSG00000178234	GALNT11	GALNT11	1.0	5.0	0.6193573389346746	33.0	0.13464289976840751
79623	ENSG00000158089	GALNT14	GALNT14	1.0	5.0	0.7114650927101581	53.0	0.15466632450220827
117248	ENSG00000131386	GALNT15	GALNT15	0.0	0.0	0.20121976255793042	32.0	0.0
57452	ENSG00000100626	GALNT16	GALNT16	0.0	0.0	0.3775219814304349	32.0	0.0
64409	ENSG00000185274	GALNT17	GALNT17	1.0	3.0	0.6669994871020809	40.0	0.08699993310027142
51809	ENSG00000109586	GALNT7	GALNT7	1.0	6.0	0.48367167825222535	41.0	0.126175220413624
50614	ENSG00000182870	GALNT9	GALNT9	1.0	2.0	0.5004459163284243	33.0	0.04351703620247167
168391	ENSG00000106648	GALNTL5	GALNTL5	1.0	4.0	0.5538791805706146	9.0	0.0963268140122808
2587	ENSG00000166573	GALR1	GALR1	1.0	1.0	0.3347962339135392	32.0	0.014556357996240834
2592	ENSG00000213930	GALT	GALT	0.0	0.0	0.3274445238399656	31.0	0.0
2593	ENSG00000130005	GAMT	GAMT	1.0	2.0	0.41228091455551985	32.0	0.035850514309175636
2596	ENSG00000172020	GAP43	GAP43	1.0	7.0	0.5816859067849569	49.0	0.17703484119542168
54433	ENSG00000109534	GAR1	GAR1	1.0	5.0	0.5864944144883277	49.0	0.12749878575833212
150946	ENSG00000157833	GAREM2	GAREM2	1.0	5.0	0.5154786393751484	40.0	0.11206057377720617
84253	ENSG00000136895	GARNL3	GARNL3	0.0	0.0	0.5286052862460455	18.0	0.0
2618	ENSG00000262473	GART	GART	0.0	0.0	0.4279178019964071	31.0	0.0
2620	ENSG00000148935	GAS2	GAS2	0.0	0.0	0.30439196037725375	31.0	0.0
2621	ENSG00000183087	GAS6	GAS6	0.0	0.0	0.2985015504280833	32.0	0.0
8522	ENSG00000007237	GAS7	GAS7	1.0	3.0	0.6610323369544361	32.0	0.08622160916796992
2622	ENSG00000141013	DRC4	GAS8	1.0	1.0	0.5510167614548412	33.0	0.023957250498036577
2520	ENSG00000184502	GAST	GAST	1.0	3.0	0.5332189748479579	49.0	0.06955030106712494
54815	ENSG00000167491	GATAD2A	GATAD2A	0.0	0.0	0.26432870970710354	31.0	0.0
5188	ENSG00000059691	GATB	GATB	1.0	2.0	0.5057888220957479	33.0	0.04398163670397808
2629	ENSG00000262446	GBA1	GBA	1.0	5.0	0.510577076003891	40.0	0.110995016522585
57704	ENSG00000070610	GBA2	GBA2	1.0	3.0	0.5215690335417376	9.0	0.06803074350544402
2630	ENSG00000291137	GBA1LP	GBAP1	1.0	4.0	0.5242768523007427	18.0	0.09117858300882482
2632	ENSG00000114480	GBE1	GBE1	0.0	0.0	0.10350328311853126	32.0	0.0
8729	ENSG00000107862	GBF1	GBF1	1.0	2.0	0.5203072265989498	9.0	0.045244106660778244
2635	ENSG00000117226	GBP3	GBP3	0.0	0.0	0.3103970729132467	33.0	0.0
115361	ENSG00000162654	GBP4	GBP4	0.0	0.0	0.24775120763714498	59.0	0.0
9648	ENSG00000135968	GCC2	GCC2	1.0	1.0	0.5568984096896128	2.0	0.02421297433433099
2730	ENSG00000023909	GCLM	GCLM	0.0	0.0	0.3326342049724291	32.0	0.0
2650	ENSG00000187210	GCNT1	GCNT1	1.0	4.0	0.5871752806080975	32.0	0.10211744010575609
51301	ENSG00000176928	GCNT4	GCNT4	1.0	1.0	0.572753057625616	31.0	0.02490230685328765
9615	ENSG00000119125	GDA	GDA	1.0	6.0	0.6739909125349633	8.0	0.1758237163134687
78997	ENSG00000124194	GDAP1L1	GDAP1L1	1.0	5.0	0.6758039812898206	31.0	0.14691390897604795
54834	ENSG00000196505	GDAP2	GDAP2	0.0	0.0	0.3831335197071217	32.0	0.0
2662	ENSG00000266524	GDF10	GDF10	0.0	0.0	0.3649641607615769	32.0	0.0
10220	ENSG00000135414	GDF11	GDF11	1.0	4.0	0.4999066414517923	33.0	0.08694028546987692
284161	ENSG00000153982	GDPD1	GDPD1	1.0	1.0	0.46188777956600335	32.0	0.020082077372434927
54857	ENSG00000130055	GDPD2	GDPD2	1.0	6.0	0.5592476616433675	52.0	0.14589069434174803
81544	ENSG00000158555	GDPD5	GDPD5	0.0	0.0	0.24391693432439684	31.0	0.0
2669	ENSG00000164949	GEM	GEM	0.0	0.0	0.29517393807516806	32.0	0.0
8487	ENSG00000092208	GEMIN2	GEMIN2	1.0	5.0	0.6534043824896169	40.0	0.14204443097600367
25929	ENSG00000082516	GEMIN5	GEMIN5	1.0	2.0	0.4937147224754123	53.0	0.04293171499786194
79760	ENSG00000142252	GEMIN7	GEMIN7	0.0	0.0	0.46903243460659605	52.0	0.0
2670	ENSG00000131095	GFAP	GFAP	1.0	1.0	0.3962719405966457	31.0	0.017229214808549814
54438	ENSG00000145990	GFOD1	GFOD1	1.0	4.0	0.7189893691284491	33.0	0.12504162941364333
81577	ENSG00000141098	GFOD2	GFOD2	1.0	1.0	0.49647949211094894	33.0	0.021586064874389084
2673	ENSG00000198380	GFPT1	GFPT1	1.0	7.0	0.7276044012041546	31.0	0.22144481775778618
9945	ENSG00000131459	GFPT2	GFPT2	1.0	1.0	0.6536943398669759	33.0	0.028421493037694603
2674	ENSG00000151892	GFRA1	GFRA1	0.0	0.0	0.3447624072958455	49.0	0.0
2675	ENSG00000168546	GFRA2	GFRA2	0.0	0.0	0.4043502598524433	32.0	0.0
23062	ENSG00000103365	GGA2	GGA2	0.0	0.0	0.5177167289928765	31.0	0.0
23163	ENSG00000125447	GGA3	GGA3	1.0	2.0	0.5810567342385705	36.0	0.05052667254248439
79017	ENSG00000006625	GGCT	GGCT	1.0	6.0	0.647522819419424	18.0	0.1689189963702845
2677	ENSG00000115486	GGCX	GGCX	1.0	8.0	0.7561158983508073	31.0	0.26299683420897646
199720	ENSG00000179168	GGN	GGN	1.0	6.0	0.6591910375369687	33.0	0.1719628793574701
79893	ENSG00000275099	GGNBP2	GGNBP2	1.0	2.0	0.4366175445971123	3.0	0.03796674300844455
124975	ENSG00000167741	GGT6	GGT6	1.0	2.0	0.6233692002450248	51.0	0.05420601741261086
2686	ENSG00000131067	GGT7	GGT7	1.0	2.0	0.6071752006231893	51.0	0.05279784353245124
2690	ENSG00000112964	GHR	GHR	1.0	15.0	0.811247238525154	52.0	0.5290742859946657
100126793	ENSG00000240288	GHRLOS	GHRLOS	0.0	0.0	0.45931296412631556	31.0	0.0
54994	ENSG00000101193	GID8	GID8	1.0	1.0	0.6302694808728564	32.0	0.027403020907515493
64599	ENSG00000146830	GIGYF1	GIGYF1	0.0	0.0	0.5050643995194666	32.0	0.0
26157	ENSG00000106560	GIMAP2	GIMAP2	1.0	7.0	0.5142999346219043	33.0	0.15652606705884045
116254	ENSG00000055211	GINM1	GINM1	1.0	5.0	0.48017742096733407	33.0	0.10438639586246393
51659	ENSG00000131153	GINS2	GINS2	1.0	9.0	0.5367238206836812	32.0	0.2100223646153535
64785	ENSG00000181938	GINS3	GINS3	1.0	1.0	0.3954369120868095	32.0	0.01719290922116563
9815	ENSG00000139436	GIT2	GIT2	0.0	0.0	0.3609741945285831	31.0	0.0
2697	ENSG00000152661	GJA1	GJA1	1.0	8.0	0.5711695092559936	33.0	0.1986676553933891
2705	ENSG00000169562	GJB1	GJB1	0.0	0.0	0.15590211500312123	32.0	0.0
10804	ENSG00000121742	GJB6	GJB6	1.0	12.0	0.5482892954513406	32.0	0.2860639802354821
57165	ENSG00000198835	GJC2	GJC2	0.0	0.0	0.14564310950928466	32.0	0.0
2710	ENSG00000198814	GK	GK	0.0	0.0	0.4633710710527024	32.0	0.0
2717	ENSG00000102393	GLA	GLA	0.0	0.0	0.2674049761174278	49.0	0.0
2720	ENSG00000170266	GLB1	GLB1	1.0	1.0	0.48533015585658856	32.0	0.021101311124199502
113263	ENSG00000106415	GLCCI1	GLCCI1	0.0	0.0	0.551338328630648	32.0	0.0
2731	ENSG00000178445	GLDC	GLDC	1.0	6.0	0.5997222073992919	54.0	0.15644927149546745
2734	ENSG00000090863	GLG1	GLG1	1.0	1.0	0.33674415080653264	58.0	0.014641050035066636
2735	ENSG00000111087	GLI1	GLI1	1.0	9.0	0.6675109576595378	40.0	0.2611999399537322
2737	ENSG00000106571	GLI3	GLI3	1.0	5.0	0.5157884530775878	40.0	0.1121279245820843
11010	ENSG00000139278	GLIPR1	GLIPR1	0.0	0.0	0.5072045514729097	32.0	0.0
144321	ENSG00000180481	GLIPR1L2	GLIPR1L2	1.0	3.0	0.45663270876545337	33.0	0.05956078809984174
152007	ENSG00000122694	GLIPR2	GLIPR2	1.0	4.0	0.40098349070103545	36.0	0.069736259252354
148979	ENSG00000174332	GLIS1	GLIS1	1.0	3.0	0.7104254542425379	1.0	0.09266418968380928
169792	ENSG00000107249	GLIS3	GLIS3	0.0	0.0	0.3707219838750261	32.0	0.0
11146	ENSG00000174842	GLMN	GLMN	1.0	1.0	0.6500360802581073	16.0	0.02826243827209162
112770	ENSG00000198715	GLMP	GLMP	1.0	1.0	0.46593159503699194	52.0	0.020257895436390953
51031	ENSG00000167699	GLOD4	GLOD4	1.0	18.0	0.7763118562605468	49.0	0.6075484092473844
9340	ENSG00000065325	GLP2R	GLP2R	1.0	7.0	0.7790003477394877	33.0	0.23708706235549626
2742	ENSG00000101958	GLRA2	GLRA2	1.0	9.0	0.751711230929931	31.0	0.2941478729725817
8001	ENSG00000145451	GLRA3	GLRA3	1.0	6.0	0.6168995326560548	8.0	0.1609303128667969
2743	ENSG00000109738	GLRB	GLRB	1.0	1.0	0.4663515384320496	16.0	0.02027615384487172
2745	ENSG00000173221	GLRX	GLRX	0.0	0.0	0.4267536661893622	32.0	0.0
51022	ENSG00000023572	GLRX2	GLRX2	1.0	2.0	0.39270573552944615	3.0	0.03414832482864749
2744	ENSG00000115419	GLS	GLS	1.0	1.0	0.5317865075520636	33.0	0.023121152502263632
27165	ENSG00000135423	GLS2	GLS2	0.0	0.0	0.48978149542393484	32.0	0.0
144423	ENSG00000151948	GLT1D1	GLT1D1	1.0	3.0	0.6371583089552848	33.0	0.08310760551590671
83468	ENSG00000120820	GLT8D2	GLT8D2	1.0	15.0	0.8453661450942402	49.0	0.5513257468005914
2746	ENSG00000148672	GLUD1	GLUD1	1.0	5.0	0.5900455114715276	40.0	0.12827076336337556
2747	ENSG00000288118	GLUD2	GLUD2	1.0	9.0	0.5742581109478948	40.0	0.22470969558830667
2760	ENSG00000196743	GM2A	GM2A	0.0	0.0	0.2449148116145244	32.0	0.0
64395	ENSG00000087338	GMCL1	GMCL1	0.0	0.0	0.5799883592535302	32.0	0.0
2762	ENSG00000112699	GMDS	GMDS	1.0	4.0	0.6066223547887399	42.0	0.10549953996325911
2764	ENSG00000197045	GMFB	GMFB	1.0	7.0	0.6735829899592845	8.0	0.2050035186832605
9535	ENSG00000130755	GMFG	GMFG	1.0	4.0	0.5012958588132943	31.0	0.08718188848926857
51291	ENSG00000089639	GMIP	GMIP	1.0	8.0	0.6288632120762093	41.0	0.21873503028737715
51053	ENSG00000112312	GMNN	GMNN	0.0	0.0	0.35509710838030967	32.0	0.0
29925	ENSG00000173540	GMPPB	GMPPB	1.0	3.0	0.49560663180636716	40.0	0.06464434327909137
2766	ENSG00000137198	GMPR	GMPR	0.0	0.0	0.17112153186449247	32.0	0.0
51292	ENSG00000284752	GMPR2	GMPR2	1.0	2.0	0.37572158763564295	3.0	0.03267144240309939
2767	ENSG00000088256	GNA11	GNA11	1.0	3.0	0.5894855388614902	41.0	0.0768894181123683
2768	ENSG00000146535	GNA12	GNA12	1.0	5.0	0.5309337356975239	8.0	0.11542037732554866
10672	ENSG00000120063	GNA13	GNA13	1.0	3.0	0.4625335005358622	33.0	0.0603304565916342
9630	ENSG00000156049	GNA14	GNA14	0.0	0.0	0.2104877652296697	32.0	0.0
2774	ENSG00000141404	GNAL	GNAL	1.0	6.0	0.4829618612422223	22.0	0.1259900507588406
2775	ENSG00000087258	GNAO1	GNAO1	0.0	0.0	0.4543534447741544	33.0	0.0
2776	ENSG00000156052	GNAQ	GNAQ	1.0	7.0	0.6357704932480684	9.0	0.1934953675102817
2778	ENSG00000087460	GNAS	GNAS	0.0	0.0	0.27658300772929345	32.0	0.0
2781	ENSG00000128266	GNAZ	GNAZ	1.0	6.0	0.7204275291943231	54.0	0.18793761631156253
54584	ENSG00000185838	GNB1L	GNB1L	1.0	4.0	0.5847502276790363	33.0	0.10169569177026717
2783	ENSG00000172354	GNB2	GNB2	1.0	9.0	0.6113849910084304	52.0	0.23923760517721188
2784	ENSG00000111664	GNB3	GNB3	1.0	1.0	0.4721203069713677	32.0	0.020526969868320335
59345	ENSG00000114450	GNB4	GNB4	1.0	8.0	0.5655222770247513	18.0	0.19670340070426132
10681	ENSG00000069966	GNB5	GNB5	1.0	4.0	0.6124938986227888	2.0	0.10652067802135456
2790	ENSG00000242616	GNG10	GNG10	1.0	10.0	0.6803653164440503	49.0	0.2958110071495871
55970	ENSG00000172380	GNG12	GNG12	1.0	4.0	0.537197324465492	40.0	0.0934256216461725
51764	ENSG00000127588	GNG13	GNG13	0.0	0.0	0.4865338450767243	18.0	0.0
54331	ENSG00000186469	GNG2	GNG2	1.0	12.0	0.7783817891094067	31.0	0.4061122377962122
2785	ENSG00000162188	GNG3	GNG3	1.0	4.0	0.5691571464946956	33.0	0.09898385156429489
2786	ENSG00000168243	GNG4	GNG4	1.0	7.0	0.6302807327446607	3.0	0.19182457083533153
2788	ENSG00000176533	GNG7	GNG7	0.0	0.0	0.33819267629584837	32.0	0.0
94235	ENSG00000167414	GNG8	GNG8	1.0	2.0	0.5416317278335678	65.0	0.04709841111596242
2794	ENSG00000206412	GNL1	GNL1	0.0	0.0	0.49652543207480376	32.0	0.0
132789	ENSG00000163281	GNPDA2	GNPDA2	0.0	0.0	0.47552109930525804	32.0	0.0
64841	ENSG00000100522	GNPNAT1	GNPNAT1	1.0	2.0	0.6267004577959852	51.0	0.05449569198225958
79158	ENSG00000111670	GNPTAB	GNPTAB	1.0	9.0	0.7393126745091331	32.0	0.28929626393835645
2796	ENSG00000147437	GNRH1	GNRH1	0.0	0.0	0.3641964389303872	32.0	0.0
2799	ENSG00000135677	GNS	GNS	1.0	2.0	0.474041205947805	27.0	0.04122097443024391
2801	ENSG00000167110	GOLGA2	GOLGA2	1.0	3.0	0.47682676799910345	3.0	0.06219479582597001
647042	ENSG00000274042	GOLGA6L10	GOLGA6L10	0.0	0.0	0.5706473480514852	39.0	0.0
642402	ENSG00000290949	GOLGA6L17P	GOLGA6L17P	1.0	2.0	0.7032284547528034	33.0	0.06115030041328725
401647	ENSG00000155265	GOLGA7B	GOLGA7B	1.0	2.0	0.41561029057767557	3.0	0.036140025267623964
23015	ENSG00000291995	GOLGA8A	GOLGA8A	1.0	1.0	0.5913672023517432	31.0	0.02571161749355405
2804	ENSG00000173230	GOLGB1	GOLGB1	1.0	4.0	0.565794332608963	40.0	0.09839901436677616
51280	ENSG00000135052	GOLM1	GOLM1	1.0	6.0	0.6782376189732611	52.0	0.17693155277563333
64083	ENSG00000113384	GOLPH3	GOLPH3	0.0	0.0	0.3716315251835222	31.0	0.0
127845	ENSG00000174567	GOLT1A	GOLT1A	1.0	8.0	0.5804250043443274	33.0	0.20188695803280954
54856	ENSG00000116580	GON4L	GON4L	0.0	0.0	0.4960917120780089	32.0	0.0
57120	ENSG00000047932	GOPC	GOPC	0.0	0.0	0.5560805440212485	32.0	0.0
2805	ENSG00000120053	GOT1	GOT1	1.0	1.0	0.40666880470368744	32.0	0.01768125237842119
2806	ENSG00000125166	GOT2	GOT2	1.0	1.0	0.45609603502671925	2.0	0.019830262392466054
57678	ENSG00000119927	GPAM	GPAM	1.0	3.0	0.49978879235909496	40.0	0.06518984248162107
84803	ENSG00000138678	GPAT3	GPAT3	0.0	0.0	0.2668042995827376	33.0	0.0
253635	ENSG00000152133	GPATCH11	GPATCH11	1.0	1.0	0.5039522186774403	53.0	0.021910966029453926
63906	ENSG00000198746	GPATCH3	GPATCH3	0.0	0.0	0.5182352487386096	33.0	0.0
54865	ENSG00000160818	GPATCH4	GPATCH4	1.0	3.0	0.5017180514212841	5.0	0.06544148496799358
23131	ENSG00000186566	GPATCH8	GPATCH8	1.0	1.0	0.4738172062208699	10.0	0.02060074809655956
60313	ENSG00000159592	GPBP1L1	GPBP1L1	0.0	0.0	0.3327301357991911	32.0	0.0
2239	ENSG00000076716	GPC4	GPC4	1.0	13.0	0.7447467595331144	31.0	0.4209438206056733
2262	ENSG00000179399	GPC5	GPC5	1.0	6.0	0.5515927699915111	40.0	0.14389376608474203
10082	ENSG00000183098	GPC6	GPC6	1.0	2.0	0.5480865250917788	40.0	0.04765969783406772
56261	ENSG00000125772	GPCPD1	GPCPD1	0.0	0.0	0.30831694853202524	31.0	0.0
2819	ENSG00000167588	GPD1	GPD1	0.0	0.0	0.2929547750789597	32.0	0.0
23171	ENSG00000152642	GPD1L	GPD1L	1.0	1.0	0.5710189388010158	16.0	0.02482691038265286
2820	ENSG00000115159	GPD2	GPD2	1.0	9.0	0.7294558040802488	52.0	0.2854392276835756
10243	ENSG00000171723	GPHN	GPHN	1.0	1.0	0.5617093616587933	31.0	0.02442214615907797
2821	ENSG00000105220	GPI	GPI	1.0	6.0	0.6058576129515759	33.0	0.15804981207432414
27238	ENSG00000292204	GPKOW	GPKOW	1.0	2.0	0.5878577102796968	40.0	0.05111806176345189
2822	ENSG00000112293	GPLD1	GPLD1	1.0	1.0	0.5094248449126343	4.0	0.022148906300549318
2823	ENSG00000150625	GPM6A	GPM6A	1.0	9.0	0.7781895875362852	49.0	0.3045089690359377
2824	ENSG00000046653	GPM6B	GPM6B	1.0	8.0	0.5646758319538282	58.0	0.1964089850274185
10457	ENSG00000136235	GPNMB	GPNMB	1.0	5.0	0.6640006056099835	49.0	0.14434795774130077
57720	ENSG00000148358	GPR107	GPR107	1.0	2.0	0.533609992540509	33.0	0.046400868916566
56927	ENSG00000125734	GPR108	GPR108	0.0	0.0	0.20277002302928018	18.0	0.0
56834	ENSG00000173264	GPR137	GPR137	1.0	2.0	0.535573869354128	2.0	0.04657164081340243
