"roi","diagnosis_beta","Advan_inno","BrainGluSchi","Baltimore","Dallas","dallas","boston","hartford","georgia","chicago","COBRE","A","C","MultidimCog","speech","SWA","HUH","HKH","COI","KUT","KTT","UTO","Study_neura","Transdiagnostic2","Transdiagnostic1"
"55",-0.132843889582701,0.451358663454397,0.556037273126296,0.725992013834415,0.604256509138969,0.595260963482827,0.667521258678742,0.567143255443091,0.460352999123115,0.645234413296587,0.522612307345103,0.566761162632038,0.555469380299327,0.262827926793649,0.563480057908826,0.938745922861172,0.303937583154622,0.708301934397598,0.683846550559657,0.483886274382328,0.56746287033418,0.341561446226186,0.616882764474451,0.728337101594451,0.892029338773272
"56",-0.308860656141468,0.0502320311615996,0.229323228557753,0.368000136938548,0.296463539637788,0.369304262416922,0.343875889307647,0.234084291610294,0.0838990051947581,0.343390364117738,0.151799988850385,0.280693529421921,0.221785970901805,0.0545383786299661,0.340366328333444,0.701966718800246,0.114712771173703,0.403789847630282,0.439964661013081,0.0848243418711291,0.285771492140866,-0.0618664518691999,0.271943039621352,0.440687712600208,0.582057730881617
"57",1.56102871715352,1.33751577804745,1.4193081979213,1.59917964361724,1.49875516262391,1.66389079655841,1.61167895610022,1.37381334462093,1.31109638133883,1.49608308367222,1.20754356503551,1.45568527909372,1.45147336919576,0.940619960351521,1.57766735103399,1.91259024280695,1.40502193133809,1.6611527782984,1.64962719874965,1.35224340633107,1.41958182661329,1.11058303042345,1.59234368789447,1.61151234661091,1.7251414391122
"58",0.533134165468802,0.778446431844562,0.969962694690539,1.08716732233065,1.05452777249708,1.13845246815425,1.1131890729607,0.967116017308449,0.834466225817401,1.09218206851798,0.857537685048886,1.01647735429411,0.970541849390547,0.697127533284908,1.07819562517985,1.54226256494133,0.768335730019738,1.18601601232073,1.19022087089063,0.864287636380606,1.01637556590891,0.675372504600415,1.07205953491576,1.24051942867466,1.39297730544378
"59",-0.183933007206638,-0.559661977472968,-0.518213868256281,-0.422730669119503,-0.482158189252575,-0.482955572294596,-0.402361842139564,-0.527968248884981,-0.502662718082738,-0.475426065469821,-0.542584663223608,-0.474002842634016,-0.492920524660665,-0.789684070450853,-0.522170160112851,-0.52653878608594,-0.486922297269289,-0.480347667038475,-0.498936805785781,-0.291214126639094,-0.571672567448193,-0.642422884452617,-0.467892592716815,-0.500841811329082,-0.412349180643482
"60",-0.531743186569665,-0.724552741544915,-0.604060403076136,-0.692082154979086,-0.703144507088681,-0.640564229540808,-0.641071674363379,-0.648158931723984,-0.664893568173278,-0.669232449900492,-0.637994731617789,-0.605620991298252,-0.655503612107238,-0.918563858593869,-0.691206617726685,-0.652585843386953,-0.580241768561752,-0.676182557947622,-0.657757143810693,-0.728999031676064,-0.705541882250102,-0.749486342995156,-0.608311500099767,-0.697922926454415,-0.660674619575173
"61",-2.33451844750466,-2.28894439982724,-2.43998361995597,-2.3978006943853,-2.44508084598499,-2.3772389321945,-2.46261253571468,-2.39563328729123,-2.27000219885997,-2.40330836725745,-2.40900907252352,-2.41573288710653,-2.39457694334157,-2.36887866599552,-2.40407887325692,-2.46684670685185,-2.39350950074261,-2.44152879385627,-2.33434276777449,-2.43841174771617,-2.3631279575832,-2.34402506302679,-2.46416814669163,-2.47016729169706,-2.45798063887333
"62",-3.58905757479825,-3.17469916395171,-3.37286275096503,-3.17869063625338,-3.33237083472074,-3.24057753084622,-3.30256603702053,-3.31360603932103,-3.21335514385756,-3.2542461749738,-3.34982838351382,-3.33429575498336,-3.30532592593914,-3.49197502100211,-3.27989430015783,-3.36815839255137,-3.25208434555696,-3.30441887035784,-3.28611215180955,-3.31291324867736,-3.24818650866557,-3.36396251288038,-3.32868874499701,-3.35640391645061,-3.31785387718097
"63",-2.03635180326442,-1.73844991677628,-1.78121312857268,-1.67131525983136,-1.78585979165674,-1.72599445141563,-1.67726574555655,-1.75942454488873,-1.92160337938331,-1.75634401322852,-1.84370801714864,-1.72693255413856,-1.7350072493685,-1.99655437248598,-1.763081906539,-1.71088508632365,-1.61384539956048,-1.74339949199472,-1.74808331752815,-1.60476155530342,-1.73870289475007,-1.85977248069058,-1.66208185594945,-1.7789265385196,-1.72902095080309
"64",-3.25157483970919,-3.09264050012369,-3.18609375930179,-3.0590519388278,-3.18599813204436,-3.07979894298821,-3.04373006761963,-3.16386560579053,-3.34403169998176,-3.10869446522456,-3.19134734714237,-3.13033858007517,-3.10389127491396,-3.39584200073752,-3.1553460654042,-2.96672772141151,-2.92146301047266,-3.03571474423093,-3.1021913741423,-3.05644765738027,-3.12884469432491,-3.29205623887384,-3.02882139710484,-3.05311727322037,-2.94629564484261
"65",-1.72675831032037,-1.86221136964525,-1.76628615047572,-1.7859380840736,-1.80554576974557,-1.78585955336058,-1.82739789977726,-1.79922182598296,-1.79605256270443,-1.78204156458165,-1.75743126363884,-1.73957221893006,-1.81956278727557,-1.83895809031748,-1.80311703484683,-1.82662710101595,-1.81757089599541,-1.81402223003625,-1.80477735609637,-1.86328377698464,-1.80557535158358,-1.79684866668183,-1.76085564143907,-1.86303682739523,-1.81315781727816
"66",-1.87218977203814,-1.78899925337984,-1.68843584642157,-1.71042972776649,-1.68846484886699,-1.72097153675957,-1.78355916150179,-1.74177200517217,-1.7055619180023,-1.69851653711813,-1.69395317609031,-1.64050766430738,-1.75232298373761,-1.7814318922054,-1.72438894348881,-1.70945601804917,-1.87752416857282,-1.69755086610655,-1.67099594084901,-1.82081813645897,-1.75003143052441,-1.66275266102898,-1.70986188555744,-1.78163153164889,-1.63592258421448
