,cPC3
ARHGEF12,-0.059970845245547605
ARHGEF16,-1.7795384402602399
ARHGEF17,-1.7900289144909347
ARHGEF2,-0.15786793767839535
ARHGEF25,0.03857643824534229
ARHGEF28,-0.042133422857456325
ARHGEF3,0.12341744491200358
ARHGEF4,-0.516349582993668
ARHGEF40,-0.38857262693855577
ARHGEF6,0.3815892524636441
ARHGEF7,-0.7272445302367871
ARHGEF9,0.20679479614295132
ARID1A,0.1877043365630159
ARID3B,1.554704281077966
ARID5A,-0.9596395715081893
ARL10,1.599134976063948
ARL14EP,-0.43128807041525546
ARL15,0.2557036214091897
ARL16,1.05552045822956
ARL4A,2.022190215160739
ARL4C,-2.139259063174429
ARL5A,-0.016804034360299442
ARL8B,-0.8061620819373945
ARL9,2.9537222126826324
ARMC10,-0.647606675689068
ARMC2,0.8103853254636999
ARMC7,0.8159050860384728
ARMCX1,0.14566075106723902
ARMCX2,0.7484670502052213
ARNT2,0.6841535910268624
ARNTL,-0.1963139279251208
ARNTL2,1.0127741867040458
ARPC2,0.29676173464289335
ARPC5,0.815601413582328
ARPP19,-0.08134051671512921
ARPP21,0.2127392776791741
ARRB1,-0.5858102600223686
ARRB2,0.6517473329106304
ARSB,-0.0014809188439594122
ARSG,-0.7451990311441545
ARSJ,-0.0893722197894473
ARSK,-0.6532918993920113
ASAH1,0.20461043181353458
ASAP1-IT2,-0.4299041014451161
ASB1,-1.0340722492761019
ASB5,-1.088197455528062
ASB6,-0.29117112130726586
ASCC3,-0.5667211035892721
ASCL2,1.1020071808612042
ASF1A,-0.6229560130709246
ASGR1,-2.1552331025914917
ASGR2,-2.070860422111109
ASH1L,0.0031031758218195717
ASH1L-AS1,-0.42379677741906485
ASH2L,0.04222367846078466
ASIC1,0.8403101853880643
ASIC2,0.9701787281916634
ASIP,1.5957914770203907
ASL,-1.3595539981963107
ASNSP1,-0.3305541747192403
ASPHD2,1.0033772364818774
ASS1,0.8907075213365651
ASTE1,-0.7393508984302972
ASTN1,0.6447109762786462
ASTN2,-1.2992578202188731
ASXL1,-0.8232385752132126
ASXL2,-1.3331755465377506
ASXL3,-0.748996927246511
ATAD2B,-0.35011835890002313
ATCAY,0.10310386464848652
ATF2,-0.4588092751793509
ATF4,-1.2094879140316241
ATF7IP2,0.5919060630671148
ATG10,-0.5103182317935975
ATG101,-1.0287546951979338
ATG12,0.5930446479163446
ATG4B,-0.5538138361892626
ATG4C,-0.6377761411677477
ATG7,-0.5791667467469266
ATG9A,-0.6998168436280923
ATM,0.2751011620998825
ATN1,-0.2118381497784029
ATOH7,1.0789095105806
ATOX1,-0.041181585004111884
ATP10D,0.12824405707837722
ATP11C,-0.36852459788627545
ATP13A2,-0.245016038345602
ATP13A4,-0.6624400358882075
ATP1B2,-0.331745967669766
ATP2B4,1.204394312910287
ATP2C2,-0.17187485103352873
ATP5ME,0.7332019725640444
ATP5PF,-0.7479979317046176
ATP6AP1,-0.9112830854393245
ATP6AP2,1.2135504027300503
ATP6V0A1,-1.1060745548080397
ATP6V0A4,-0.29612812854405446
ATP6V0C,-0.4713403197848176
ATP6V0CP3,-0.7469618734068662
ATP6V0D1,-0.750960649964146
ATP6V0E1,-0.8491869309726072
ATP6V0E2,-0.51926156475054
ATP6V1A,-0.8914270087701996
ATP6V1C1,0.9998960067103441
ATP6V1E1,-0.4356525416635902
ATP6V1F,-0.33078793565940884
ATP6V1G2,-0.04856433183096154
ATP6V1H,0.8022275377610992
ATP7B,0.9033728673403857
ATP8A1,1.1056309895665488
ATP8A2,1.1524699004698407
ATP8B2,0.5325774912809587
ATP9A,0.5363091354698099
ATP9B,0.5419977528441791
ATRNL1,-0.3809349344623339
ATXN2,-0.8070439795115341
ATXN7L2,-0.0130903094589663
ATXN7L3,-0.4743437987376371
ATXN7L3B,-0.2766080136637904
AUNIP,2.330690347136271
AURKAIP1,-1.7419340885642582
AUTS2,0.9334284003272105
AVIL,1.2401043424138567
AXL,-0.5360989882684883
AZIN1,0.8339573543454722
AZIN1-AS1,-0.3970617630107276
B3GALNT1,0.25492464543069593
B3GALT2,0.682092261132477
B3GALT5-AS1,-0.9749920142152966
B3GALT6,-0.18957457246448758
B3GAT1,-0.4643917081489899
B3GAT2,-0.25931456053021323
B3GLCT,-0.9867877617153257
B3GNT2,-1.223506033339744
B3GNT4,1.5037264372430024
B3GNT5,-0.6904083380297181
B3GNT9,0.0108552575521801
B4GALNT1,0.07116605989185107
B4GALT2,0.11117476135184179
B4GALT3,-0.5999481691944326
B4GALT5,0.31174147258598883
B9D1,0.29932742784020705
BABAM1,-0.1248695522576119
BABAM2,0.7542262934610073
BACE1,-0.8907008483136226
BACE2,0.2591349280588819
BAD,-0.25361558107642235
BAG1,-0.23206386624474795
BAG3,0.39755137693318354
BAG6,-0.8209460636015735
BAIAP2,1.4315165730645971
BAIAP2L2,-1.2145440641679297
BAIAP3,0.15213966966626002
BANP,-2.4771998735867857
BAP1,-0.45360152612250526
BARD1,1.1687372361310564
BASP1,0.42929838198672543
BASP1-AS1,-0.3022580474649548
BATF3,0.9564881412706999
BAZ1A,-0.648545960155783
BBC3,0.1004921652115143
BBS7,1.2018591327723984
BBS9,-0.2348823499708459
BCAN,-0.09473999623679209
BCAR3,-1.1961335209609425
BCAS2,-0.6067376446716716
BCAS3,-0.9538337596856561
BCCIP,0.8500860373048682
BCHE,-0.3073166398259874
BCKDHA,-1.321728012286401
BCKDK,-0.6592112742003294
BCL11A,2.435382950803917
BCL2,-0.5167774832189469
BCL2L2,-0.5223730291687744
BCL7A,0.5479096470290837
BCL7C,-0.532169581988445
BCL9,0.09951889020544785
BCLAF1,-0.30300294212924345
BCLAF3,-0.1408532136773952
BCOR,0.6762479179215358
BCR,1.0708160475438324
BCRP2,1.2213949816896783
BDH1,-0.856820279515196
BDH2,-1.2565916374150004
BDKRB2,2.824612764872903
BDNF,1.2706329281813562
BDNF-AS,0.053779016561016836
BEAN1,1.7647175602189207
BECN1,-0.8530768033146345
BEGAIN,1.1429800343906722
BEND7,2.0300701677650954
BEST1,-0.38061344878350367
BEX1,0.5970761545858317
BEX2,0.40701114099547614
BEX3,-0.13472739138453751
BEX5,0.12656627439598975
BFSP1,1.7032047924193834
BHLHE22,1.0541754110891783
BHLHE40,-0.9419443219134364
BHMT2,-0.21354209044856948
BICC1,-0.8718929997985773
BICD2,-1.038797106081075
BICDL1,-0.03237001793058281
BICDL2,0.4562907830934468
BID,0.19900872199478453
BIRC3,1.077556404943679
BLM,-1.6631710135467432
BLMH,-1.355199703627673
BLNK,-0.6729307532300339
BLOC1S2,-0.3559667997470047
BMP2K,0.24562674457226477
BMP7,-0.2848725491170262
BMP8B,0.221273418334016
BMPR1B,-0.11129579632180482
BMS1P14,0.22393807578116978
BMS1P20,0.066800364721165
BNIP2,-0.22934287518240637
BNIP3,-1.070575358895641
BOLA3-AS1,-0.4823405565596607
BORCS7,0.25195644683529067
BPHL,0.8273098266720418
BRAP,0.6925123936704817
BRCC3,-1.4102976922491774
BRD2,0.8907988759881802
BRD8,-0.8270101039342067
BRF2,-0.4624848402272685
BRI3,-0.42366522831574865
BRINP2,1.0640603629267178
BRINP3,-0.7714034605681578
BRK1,-0.33973825736184454
BRMS1,0.3116534358124987
BRMS1L,-0.21070608623839532
BROX,0.2739419375597429
BRPF3,-0.4908843698525475
BRSK1,0.0720197478237655
BRSK2,1.1143449596501482
BRWD1,0.29479688469709525
BSDC1,0.5318657595841668
BSN,1.0887236848603308
BSPRY,-1.7667506992967605
BTBD1,-0.8136277310517634
BTBD10,-0.47209214588583953
BTBD11,-0.9542066140018737
BTBD3,0.6466807256722481
BTBD6,0.19089141319635608
BTBD9,1.0070781556385107
BTC,0.6606293861983535
BTG1,0.8299354560373835
BTG3,0.7246872079568021
BTN3A1,-0.5395229455889555
BTN3A2,-0.5479694441872015
BTNL9,0.47715401785727324
BUB3,0.7770458036482276
BZW2,1.5802466624296743
C10orf105,0.3612069555015311
C11orf1,0.39311921980191755
C11orf58,-0.20797094123286455
C11orf65,-0.2087629200074309
C11orf68,-0.22727324591550163
C11orf71,-0.19467280901627632
C11orf74,-0.6883017349739816
C11orf80,0.6619052112287029
C11orf87,-1.3843843969233778
C11orf95,0.5006266154908955
C11orf97,0.48345844188941733
C12orf29,-0.4761905865321147
C12orf4,-0.13766280353498314
C12orf43,0.062074156384884456
C12orf45,-0.0026233700462378034
C12orf60,-0.7201559275474639
C12orf66,-0.6011889467428609
C12orf75,0.6152233378715151
C12orf76,-1.3181406904002386
C14orf132,1.4865356067109727
C15orf41,0.9840766189367595
C15orf59,1.5313674483164943
C15orf61,0.8464539439494748
C16orf45,0.9899582187177454
C16orf58,0.3520756492667036
C16orf70,1.0431584892553416
C16orf74,-0.7216997995816133
C16orf87,-0.8592202513587046
C16orf91,-0.6336010919062065
C16orf95,-0.9939769018668728
C17orf100,0.15250387964549253
C17orf51,0.5898980224250614
C17orf58,-0.2678647712845618
C17orf97,0.7761478348473201
C19orf12,1.0300870749297824
C19orf18,-0.3291826291042198
C19orf33,-0.04496098295599665
C19orf53,-0.3028097741985071
C19orf57,-0.42883631576301906
C1D,-1.0296758732373188
C1GALT1,-0.670058776528286
C1QA,-0.10532978092404577
C1QB,-0.5227051960475408
C1QC,-0.5622595336834466
C1QL1,-0.34695469729784245
C1QL2,-0.4402911215616653
C1QL3,0.17306891445570763
C1QTNF3,-0.5806291866965521
C1R,-0.46396995159637544
C1RL,0.1960105493498682
C1S,-1.4935850910011719
C1orf115,0.6556833478666272
C1orf194,1.5331682745657564
C1orf198,-0.13450441089521603
C1orf21,0.3137434689624886
C1orf216,0.6888095458124215
C1orf226,-0.5260460680155372
C1orf50,0.1869752413242277
C1orf61,-0.24729810438741537
C1orf74,-1.8642744368041588
C20orf196,-0.3807684742542639
C20orf27,-0.6387759495482201
C20orf96,-0.11943875472124485
C2CD2L,1.0047079923468647
C2CD4C,0.6067450342330644
C2CD5,-0.2323562612850905
C2orf27A,0.20470496193313756
C2orf49,0.33458842944614975
C2orf69,0.6962118791953338
C2orf73,0.24606260420672135
C2orf80,1.193118322446436
C3,-0.8921016119655196
C3orf14,0.2270710105477742
C3orf70,0.7308017711297651
C3orf80,0.07902625036404891
C4orf48,-0.09370379135638475
C5orf30,-1.5332818678024023
C5orf42,0.11889974417148381
C5orf49,-0.7103497834736917
C6orf118,1.460907326128609
C6orf120,-0.5055266739967758
C6orf52,-0.7110466657272554
C6orf62,-1.2412963577832181
C7orf13,1.2204077422411068
C7orf50,0.7868010205777709
C8orf34,1.3167110800943265
C8orf44,0.45076563557225074
C8orf46,-0.5703860760329668
C9orf116,0.1509440213675386
C9orf129,-0.2206637118861973
C9orf16,0.9366112652974524
C9orf40,-0.09253060719810492
C9orf72,-0.2640229038743806
CA10,-0.49311525491754554
CA11,0.4313548131988341
CA12,0.9288620410683321
CA4,-1.7718566917175458
CA5B,-0.1905043711932853
CA8,0.8627496646908916
CAB39,0.6995921120231692
CAB39L,-1.022448729217339
CABLES1,0.3269793822806998
CABYR,0.15588138637598714
CACFD1,-0.6779745361854006
CACHD1,0.13496092985552685
CACNA1B,0.19947326704853846
CACNA1C,0.5783283458058631
CACNA1E,1.9342721108920433
CACNA1G,-1.8364811015475289
CACNA1H,0.4245222746359974
CACNA1I,1.2148119514224613
CACNB1,0.2314340682183238
CACNB2,-0.17672999879045542
CACNB3,1.1173281218077977
CACNG3,0.8273510824549243
CACNG4,0.34216566528453596
CACNG7,0.21304882644677772
CACNG8,-0.10140800275008242
CADM1,0.5995274235044805
CADM2,1.2699034155037654
CADM3,0.5231620516607464
CADPS,0.5182806619003275
CADPS2,-0.011865652624306442
CALB1,-1.0639639538204189
CALB2,1.4296698712129798
CALCOCO2,0.4782076921494039
CALCRL,0.7978584759812167
CALHM1,-0.3521198357986217
CALHM2,0.034059770758963395
CALHM6,1.8041374059345086
CALM1,-0.11876416774458647
CALM3,-0.32839510489742374
CALML3,0.4247166168520554
CALN1,2.6082841528365734
CALR,-0.68052749832036
CALU,0.35547050399679425
CAMK1,0.9646188891229992
CAMK1G,-1.5346908307311158
CAMK2A,0.9756917984081712
CAMK2D,1.7231781028937825
CAMK2G,-0.5737793486084369
CAMK2N1,1.0772236854116333
CAMK2N2,1.431097793762262
CAMK4,0.44427970526199395
CAMKK1,0.5995549143966858
CAMKMT,-0.7274540213025156
CAMKV,0.8539181024830799
CAMSAP3,0.8949614978445843
CAMTA2,-0.24801453703673107
CAND2,-0.8669176095160457
CANX,0.6847567704259997
CAP1,0.9383550955185709
CAP2,2.421807100929509
CAPG,-0.17703351249406774
CAPN1,-0.7673772135011078
CAPN12,1.4238003187309691
CAPNS1,-0.12940063600008797
CAPRIN1,0.7089071139375027
CAPRIN2,2.029386010571712
CAPZB,1.3260163010652881
CARD6,0.19052119024883551
CARHSP1,0.6619190044011085
CARMIL2,-0.014192748899618125
CARMIL3,0.37303144161926943
CARS,-0.39455300648472985
CARTPT,-0.6055425897143996
CASC15,0.5303072426995878
CASC2,0.6630310468132797
CASK,1.31174892801349
CASP10,-0.6866174843304991
CASQ1,-1.5818188826703174
CASTOR1,0.042504714497379324
CAV2,0.7201204795851541
CAVIN3,2.577853079097344
CBFA2T3,0.47545041676701266
CBFB,0.057984801062082564
CBLB,-0.9263949890843999
CBLN1,-1.1001521585609515
CBLN2,-2.83870499097491
CBLN4,0.5843282284015648
CBX6,0.4557157332292193
CBX7,-0.6704270962180002
CC2D2B,0.013966741550448426
CCBE1,-0.2087855937955498
CCDC112,1.0672491450517865
CCDC12,-1.2653333838200624
CCDC120,1.298379395644577
CCDC124,-0.28288663281057685
CCDC14,-1.1870821117528367
CCDC148,0.6056783182063941
CCDC15,0.642212325728642
CCDC152,1.642559493859409
CCDC153,-0.3871439019448115
CCDC159,-0.3596121828067697
CCDC167,-0.9228483440597738
CCDC171,2.3113420261052147
CCDC177,0.897092524348877
CCDC189,1.304708484752211
CCDC191,0.6605302893153554
CCDC24,-0.24817040812882787
CCDC28A,-0.030376187940646317
CCDC3,-1.08026464876992
CCDC32,-0.23382100325923008
CCDC34,-0.8455343463234587
CCDC47,-0.46718890109286876
CCDC50,0.26542596726724904
CCDC6,1.588024918782964
CCDC65,0.6837786235752495
CCDC68,-0.34105570336394436
CCDC71L,0.0584267178666418
CCDC77,0.2429170394687629
CCDC8,0.5432489541749871
CCDC80,-2.2423809637718297
CCDC82,-0.5136795547027305
CCDC85A,-2.421203977719238
CCDC85C,0.6338483885075915
CCDC88A,0.22387059938717532
CCDC88B,1.6319469423243762
CCDC9,-0.8959948962974549
CCDC90B,0.43921587932693773
CCDC92,0.49119210857397394
CCEPR,-0.4303497836026589
CCK,-0.9537192371790594
CCKBR,0.49834645342962675
CCL2,-0.18520679416059996
CCL28,1.8900809140048547
CCM2,-0.8489388567774158
CCNA1,0.8187472999324714
CCNB3,-0.4879806790702539
CCND2,1.1549918882797554
CCND2-AS1,-0.8991384633065732
CCNDBP1,-0.5522670857450862
CCNG2,-0.6712533600605016
CCNH,0.5746875510846697
CCNK,0.4300098292818253
CCNL2,-0.41653403477529144
CCNO,1.174368038715457
CCNT2,-1.0098350635606865
CCNY,1.4548589022062661
CCNYL1,-0.5810759008031363
CCR1,-0.8719747248077111
CCSER1,-0.6881128733061624
CCT2,-1.1882919116237518
CCT4,0.011811074123969941
CCT5,-0.3559871278948566
CCT7,-0.564940870486889
CCZ1P-OR7E38P,0.5718430577045162
CD163L1,0.7377048268440058
CD200,0.11501742479676466
CD226,-0.25709838510113836
CD24,1.21461364972407
CD247,0.30692689218097347
CD248,-0.8365159444640929
CD2BP2,-0.8027721486140269
CD33,-0.7468867495819643
CD3EAP,-0.003819178911223531
CD44,-1.3202318018701757
CD47,-1.5324246224548415
CD52,-0.4064425324633707
CD53,-1.8896734540843965
CD55,0.3686086575505604
CD58,-0.9318598311703313
CD59,0.11148814577053318
CD6,-2.649627524117306
CD63,-0.8487927956860241
CD68,-0.3544180375923464
CD74,-0.2448829665167084
CD81,-0.19347471379859432
CD82,0.3906659324203865
CD83,0.03173297718066991
CD84,-0.17068794377483912
CD99,-0.5113631814940774
CDC123,-1.0689411664777642
CDC14A,-0.6924677297440864
CDC14B,-0.3996222351049283
CDC34,-0.3216592689522174
CDC37,-1.2567185024696306
CDC42,0.8753008102371063
CDC42SE2,0.43142301796779126
CDC6,0.607455977410005
CDC7,-0.3113144599192157
CDCA5,-1.442252211488494
CDH10,0.18384412652652338
CDH11,-0.08415277305228351
CDH12,1.2230129801905727
CDH13,-1.5947168802993568
CDH18,-0.40374555393115796
CDH2,1.2641506315556967
CDH22,-0.18453563058971353
CDH4,1.0753476530158816
CDH8,0.6643157424859826
CDH9,-0.13002920871350981
CDHR1,0.02966335191932884
CDIP1,-1.0116501416214894
CDIPT,-1.331705622797535
CDK10,-0.002661642685008071
CDK17,1.0489529655198793
CDK20,0.1938496092000944
CDK5,0.24180450295385109
CDK5RAP2,0.6800648137983542
CDK9,-0.06241553013135286
CDKL3,-1.3023710387691179
CDKN2AIPNL,-0.3180022297211542
CDKN2C,-1.2538994400887178
CDKN2D,0.5903659968186437
CDKN3,-0.6449282870531047
CDS2,-0.7782936378342918
CDYL2,-0.8845148811730605
CEBPA,0.06832104885934312
CECR2,-0.39861750593943474
CELF1,0.9150378071492299
CELF3,1.3316358052135238
CELF4,0.27296990830873574
CELF5,0.617503873531938
CELSR2,0.6526788894381336
CELSR3,0.10237267338707115
CENPBD1P1,0.06163524252312828
CENPF,-1.270603258352619
CENPJ,0.818020380320414
CENPK,-0.04807961351778324
CENPM,-0.563012700165216
CENPQ,-1.0800284240052895
CENPV,-0.09011595842913235
CENPVL3,0.3697437193992889
CENPW,1.465389805947882
CEP112,0.25633558729197814
CEP120,0.5518987801050264
CEP126,1.5835651252580938
CEP135,-0.36585867771664315
CEP162,0.7672590921488472
CEP170B,0.07570344147383207
CEP68,0.8669113765759057
CEP70,0.3622502824460313
CEP72,0.8899000101592345
CEP83,0.7480502956859704
CEP89,1.690061992460666
CEPT1,0.4368432061817727
CERS6,0.1759082877750299
CES4A,1.6532994369432736
CETN2,-0.8382103317011914
CETN3,-0.2868306100405401
CFAP161,-0.22755202382944134
CFAP20,-1.2401555076140587
