"voxel","diagnosis_beta"
43891,0.265335504478452
43892,0.626098805397521
43893,0.996604766403283
43894,1.35004475830002
43895,1.6435264921056
43896,1.8182985871013
43897,1.81966250165363
43898,1.63071001684337
43899,1.28747885624011
43900,0.85704059870919
43901,0.403964881527774
43902,-0.0238452824305043
43903,-0.396639128627565
43904,0.478630265180637
43905,0.436020009081063
43906,0.345516026200089
43907,0.234754443273309
43908,0.104240302923794
43909,-0.0659754847907906
43910,-0.249572991973986
43911,-0.363151181098034
43912,-0.34091141414923
43913,-0.191206684093594
43914,0.0248176783483981
43915,0.251011221580708
43916,0.467357607279925
43917,0.682740716246654
43918,0.908253219395311
43919,1.12548072669117
43920,1.26774266993419
43921,1.24487867772866
43922,1.00830563567752
43923,0.595515373120535
43924,0.105755950092612
43925,0.124005127276715
43926,0.0827217228304818
43927,0.00686937330364378
43928,-0.0664116502790585
43929,-0.128946957979634
43930,-0.207358527190991
43931,-0.296826281621383
43932,-0.340177146829071
43933,-0.291428260053981
43934,-0.167785437461079
43935,-0.0314410148305789
43936,0.0641894955730156
43937,0.110006799635068
43938,0.140310133688567
43939,0.203260913414861
43940,0.313606242266156
43941,0.415085419334169
43942,0.400767256272536
43943,0.194865789904937
43944,-0.180054990084102
43945,-0.398179946031306
43946,-0.442520213899144
43947,-0.454462227122537
43948,-0.429986633793397
43949,-0.408672672300554
43950,-0.409315326985574
43951,-0.402626017817331
43952,-0.359066899362037
43953,-0.293607909805159
43954,-0.257096946292978
43955,-0.293577482820978
43956,-0.403388136544292
43957,-0.536470754498359
43958,-0.947148586021446
43959,-0.968893320914494
43960,-0.929619078623094
43961,-0.829778300095646
43962,-0.719779884529196
43963,-0.642145252941358
43964,-0.597954119256063
43965,-0.573134672613522
43966,-0.57281493492761
43967,-0.62491667494798
43968,-0.755085013320466
43969,-1.41033832025564
43970,-1.27696618916569
43971,-1.11597517848964
43972,-0.98633454726356
43973,-0.915968905130707
43974,-1.55290323426302
43975,-1.41800140332348
43976,-1.31790168832709
43977,-1.26974112738134
43978,-1.26733521145361
43979,-1.28765317830595
43980,-1.30499777303668
43981,-1.7313733339383
43982,-1.5863970654477
43983,-1.40647325143355
43984,-1.23528846046768
43985,-1.11196467071414
43986,-1.0491533384825
43987,-1.03220241280322
43988,-1.03266328720951
43989,-1.02510059898204
43990,-1.00202044020659
43991,-0.979234912817532
43992,-0.984516627079291
43993,-1.03822125841334
43994,-1.72176943112979
43995,-1.59029847465091
43996,-1.4055983740415
43997,-1.19338939577821
43998,-1.00001600405217
43999,-0.862266441366753
44000,-0.786692434990821
44001,-0.754400959958558
44002,-0.738789975774097
44003,-0.720737652489925
44004,-0.697921227009132
44005,-0.684974499093784
44006,-0.699938878041223
44007,-0.750215774141965
44008,-0.835170172617822
44009,-0.955243364898
44010,-1.66729234721433
44011,-1.51817618082239
44012,-1.33133094734087
44013,-1.11423189797883
44014,-0.887160630469098
44015,-0.683780748367684
44016,-0.531871451446348
44017,-0.438611639352402
44018,-0.394606932945816
44019,-0.386154361108166
44020,-0.402241810058087
44021,-0.436178755776499
44022,-0.48366359872617
44023,-0.533246275195165
44024,-0.565643521780644
44025,-0.578331545826146
44026,-0.604216234654728
44027,-0.68797066962188
44028,-1.45325730813467
44029,-1.22496075527091
44030,-0.98584590402064
44031,-0.753557093065536
44032,-0.531599749145075
44033,-0.328534214516478
44034,-0.160756103806889
44035,-0.0457554704161479
44036,0.00145334006514787
44037,-0.0285010315532569
44038,-0.128893632241472
44039,-0.270369379311271
44040,-0.409806137292116
44041,-0.49683749000875
44042,-0.486388244005248
44043,-0.381046013280334
44044,-0.256767182763768
44045,-0.218538191486691
44046,-0.321376409657236
44047,-0.542020588838305
44048,-0.823420130125537
44049,-1.18348306062035
44050,-0.903227574861658
44051,-0.639999900501106
44052,-0.415546914325793
44053,-0.214228428914474
44054,-0.0228249538727093
44055,0.148344234821272
44056,0.268107754925052
44057,0.29692095569853
44058,0.204275350857243
44059,-0.00314934181314979
44060,-0.26487653399639
44061,-0.48847118980213
44062,-0.582688944421759
44063,-0.491446239646146
44064,-0.241589407392566
44065,0.0435879063123179
44066,0.20889746290737
44067,0.165347733925734
44068,-0.0657769301124056
44069,-0.402293819386696
44070,-0.772366396649433
44071,-1.10630395670301
44072,-0.880382277772021
44073,-0.606498145120831
44074,-0.362278962686285
44075,-0.16437514655262
44076,0.0126969294869683
44077,0.185352948872211
44078,0.338184749542884
44079,0.431217291040204
44080,0.41664505759659
44081,-0.663333609246135
44082,-0.751834095687113
44083,-0.584546595903027
44084,-0.213306666243734
44085,0.199120564560066
44086,0.46341202631393
44087,0.470701505593174
44088,0.248252823897454
44089,-0.0940957061418098
44090,-0.464216481740269
44091,-0.819755807268392
44092,-1.13694797265051
44093,-0.724490038939965
44094,-0.560773039959498
44095,-0.358261327237758
44096,-0.173837847484271
44097,-0.0134091803610509
44098,0.143876068317235
44099,0.298483979061652
44100,0.422023032929886
44101,0.472707939666613
44102,0.409438726146659
44103,-0.827912754259631
44104,-0.924576727993772
44105,-0.737782148614434
44106,-0.324754136203869
44107,0.144402172955991
44108,0.467112734665138
44109,0.520979627704209
44110,0.337372027044108
44111,0.050632803401402
44112,-0.232835232741175
44113,-0.492688633372437
44114,-0.751789397556789
44115,-0.303486618493231
44116,-0.313294264522501
44117,-0.259013847824061
44118,-0.175722640243083
44119,-0.075927986013848
44120,0.0435963454659073
44121,0.185802235318486
44122,0.327878090567772
44123,0.431245461312261
44124,0.458606868002404
44125,0.378762145446617
44126,-0.88145280944817
44127,-0.504544708490192
44128,-0.0466913331502616
44129,0.29058232735702
44130,0.381394437867091
44131,0.259685623540558
44132,0.0719687196441458
44133,-0.0708037837380406
44134,-0.174451191691538
44135,-0.317512240267338
44136,-0.562327425758125
44137,-0.899010933851663
44138,0.104645459649933
44139,0.0388042630127383
44140,-0.0337506111061362
44141,-0.0842302917364965
44142,-0.0691488672731224
44143,0.0167371782535587
44144,0.147624087686521
44145,0.280476497788171
44146,0.378786941246776
44147,0.41806802008588
44148,0.374567155153422
44149,-0.942278767446946
44150,-0.654554048879796
44151,-0.252007739962798
44152,0.0705077282131911
44153,0.18673776088051
44154,0.130559054178535
44155,0.0465093223235873
44156,0.0404070828367931
44157,0.08625572723486
44158,0.0648651595056797
44159,-0.125243523683156
44160,-0.483504988836577
44161,-0.910592346022827
44162,0.368479500248475
44163,0.259608571110551
44164,0.0744437694880463
44165,-0.091013409862054
44166,-0.140602626901703
44167,-0.073045559971766
44168,0.0498986485259214
44169,0.16759567530799
44170,0.257254490177574
44171,0.318432717103185
44172,-0.419574519951652
44173,-0.132900111469204
44174,-0.00151388992997394
44175,-0.00232726844823183
44176,-0.00734776569668887
44177,0.0772890715287874
44178,0.21707304195848
44179,0.282514773040164
44180,0.161839234178638
44181,-0.152091334553043
44182,-0.564904527109112
44183,-0.957404307063718
44184,0.487947129699134
44185,0.356894733068114
44186,0.0944634608213467
44187,-0.150145219666467
44188,-0.242952395540754
44189,-0.186357631676002
44190,-0.0730696634882068
44191,0.0176919301071385
44192,0.0751873399555756
44193,0.127730073683493
44194,-0.370997565495638
44195,-0.24080643421156
44196,-0.199584106899931
44197,-0.149976345079119
44198,-0.0207542300019037
44199,0.15391580939707
44200,0.265897294072734
44201,0.22539580352387
44202,0.0220986588721782
44203,-0.280590306613478
44204,-0.598504701963681
44205,-0.880439708789894
44206,0.54070152130083
44207,0.41039603973534
44208,0.111407945045982
44209,-0.179143127016243
44210,-0.307799919503535
44211,-0.274477219466586
44212,-0.181351253316485
44213,-0.120917368234089
44214,-0.523055628303298
44215,-0.432871787179437
44216,-0.284266058719564
44217,-0.108357704164112
44218,0.0251839089765178
44219,0.0673566167785026
44220,0.00922127526903315
44221,-0.127247048380536
44222,-0.306095980907712
44223,-0.50364580764697
44224,-0.723679273295035
44225,0.493535124186019
44226,0.186019231315971
44227,-0.134764216170077
44228,-0.308365812135742
44229,-0.320467794604676
44230,-0.253985156418084
44231,-0.20027484961726
44232,-0.824867149055019
44233,-0.673495801191182
44234,-0.510278888177593
44235,-0.368157447844981
44236,-0.258111251885088
44237,-0.184279225640658
44238,-0.156419010401634
44239,-0.178698479544238
44240,-0.252981797325691
44241,-0.395378238109318
44242,-0.626042719152881
44243,0.61671046548544
44244,0.300894818739797
44245,-0.058854980228543
44246,-0.29400971953148
44247,-0.361307519724879
44248,-0.304776015464594
44249,-0.20503107789915
44250,-0.814951338122298
44251,-0.669004626510609
44252,-0.510137100989165
44253,-0.358479146202678
44254,-0.241929093108853
44255,-0.184663023202559
44256,-0.215779482148684
44257,-0.368183795812242
44258,-0.648424052479277
44259,0.742107400352758
44260,0.397433935484679
44261,-0.0202828112149873
44262,-0.321857071662153
44263,-0.425204644579409
44264,-0.339334269707878
44265,-0.147869202363705
44266,-1.05165830595765
44267,-0.861957225100722
44268,-0.638519982181746
44269,-0.416619568350105
44270,-0.241812166554282
44271,-0.158548968834196
44272,-0.209262416216654
44273,-0.420875610512185
44274,0.822332164207543
44275,0.441829100958522
44276,-0.0268176491681465
44277,-0.367136877395238
44278,-0.463499740390408
44279,-0.313644715585837
44280,-0.0291069963572134
44281,-0.856352052488713
44282,-0.569141793605051
44283,-0.305605725899389
44284,-0.129553618298246
44285,-0.0933650258044548
44286,-0.236991794234446
44287,-0.559637499251275
44288,-0.985572532116877
44289,0.434400121010162
44290,-0.0284075981739406
44291,-0.345709691816713
44292,-0.392022430054473
44293,-0.178229523803621
44294,0.14727951751088
44295,-0.927774797528093
44296,-0.609668744096896
44297,-0.296514739262875
44298,-0.066305592796949
44299,0.0174509618761325
44300,-0.0905201885071975
44301,-0.397866241277779
44302,-0.840076672851699
44303,0.372956293500387
44304,0.00121965130734772
44305,-0.224188592181355
44306,-0.201296443084319
44307,0.0330910981595061
44308,0.313220257563112
44309,0.472544439463247
44310,-0.563160354799675
44311,-0.237833014767986
44312,0.00508164323279019
44313,0.098559349411617
44314,-0.00286491855430858
44315,-0.305424466860537
44316,-0.751620930697171
44317,0.233513585890414
44318,0.0152939158284197
44319,-0.0795522612705272
44320,0.000509163743820702
44321,0.19507970519624
44322,0.35940329561835
44323,0.392657105307523
44324,0.328856447952228
44325,-0.0286657542193188
44326,-0.026058130714961
44327,-0.845714663875626
44328,-0.527139132254192
44329,-0.217794980355484
44330,0.0140956815295916
44331,0.106107562668783
44332,0.0144880744354766
44333,-0.268655110939426
44334,-0.697159982908462
44335,-0.00866152521855156
44336,-0.0686782590696395
44337,-0.0424018491970242
44338,0.0634840501616339
44339,0.179389530808488
44340,0.211712068483367
44341,0.133225953069688
44342,0.0199738203212973
44343,-0.060382483128689
44344,-0.0976678908217709
44345,-0.0655690021131985
44346,0.0877922154695087
44347,0.337546306801825
44348,0.526904127374021
44349,-0.835215212858429
44350,-0.544231739878345
44351,-0.266393857457344
44352,-0.0515378463070963
44353,0.0513921559022306
44354,0.000651840861063682
44355,-0.224354146601572
44356,-0.602010795806275
44357,-1.05084601680466
44358,-1.44879816633623
44359,-0.344678348774324
44360,-0.291437735372746
44361,-0.187353064545273
44362,-0.0871030718601258
44363,-0.0534510988322788
44364,-0.119143108418175
44365,-0.251527437306505
44366,-0.367828388048499
44367,-0.407111189348383
44368,-0.360497277394789
44369,-0.210158583716124
44370,0.0808686104915338
44371,0.474500455369892
44372,0.801148953681252
44373,0.891496800577806
44374,0.73248075860084
44375,-0.849091684780735
44376,-0.571430207070917
44377,-0.317639817536927
44378,-0.115463542689437
44379,0.0109129629910597
44380,0.0301770018453082
44381,-0.0950013193261871
44382,-0.380834422777301
44383,-0.781216948997218
44384,-1.186142057461
44385,-0.718338076391234
44386,-0.610756535842341
44387,-0.474252963728209
44388,-0.392453442406821
44389,-0.414185916406473
44390,-0.521415057855839
44391,-0.644961417329937
44392,-0.721992989581739
44393,-0.726262417481342
44394,-0.645800651049232
44395,-0.445504511903342
44396,-0.087228088349212
44397,0.385447615316096
44398,0.808006621501267
44399,0.991909111011224
44400,0.905038687341813
44401,0.59332376992478
44402,-0.816210627749439
44403,-0.533374156668671
44404,-0.292384969955113
44405,-0.0996027404316431
44406,0.0515826347035271
44407,0.151098291319888
44408,0.151928736341727
44409,-0.00429117165158648
44410,-0.321342928734611
44411,-0.718943762529247
44412,-1.0456291891309
44413,-0.927747862275804
44414,-0.784478331872535
44415,-0.707887547329492
44416,-0.736227619389157
44417,-0.826480914965846
44418,-0.899318806603815
44419,-0.917624629002866
44420,-0.897979605805589
44421,-0.839497577577427
44422,-0.68169864081678
44423,-0.367392565191734
44424,0.0741734671395266
44425,0.512934567379387
44426,0.774079732227464
44427,0.790254301516492
44428,0.592644637621603
44429,0.220596725310935
44430,-0.670049269477404
44431,-0.377512680845836
44432,-0.15280638548753
44433,0.0225558299254307
44434,0.187160667808323
44435,0.354483383117265
44436,0.476721223851093
44437,0.462113268136259
44438,0.253542505798018
44439,-0.113431916932569
44440,-0.543261781971896
44441,-1.15089010858417
44442,-1.01036736889404
44443,-0.916331810929363
44444,-0.902280400861494
44445,-0.92955627696085
44446,-0.934750449498766
44447,-0.899801479663784
44448,-0.856772448541269
44449,-0.827368195510655
44450,0.0215670091790973
44451,0.302928037108432
44452,0.420657424761433
44453,0.360406263895491
44454,0.125839931721657
44455,-0.776348336071877
44456,-0.393692833416055
44457,-0.0933834508286962
44458,0.104781390441324
44459,0.248384377972781
44460,0.403645721538749
44461,0.600992642106995
44462,0.798586993486508
44463,0.891830743060509
44464,0.786271330898893
44465,0.473167950721845
44466,0.0255421768979846
44467,-0.462673613659967
44468,-1.24545633237962
44469,-1.11741738100516
44470,-1.0005695215412
44471,-0.924025218266174
44472,-0.869745659692677
44473,-0.806592934013729
44474,-0.73369993827513
44475,-0.673504130843365
44476,-0.638905534171299
44477,-0.45934670659946
44478,-0.25248645143588
44479,-0.0702128712515142
44480,0.00155170910797995
44481,-0.083339915490303
44482,-0.467437902860757
44483,-0.0215347070389826
44484,0.28804863962417
44485,0.45442110043442
44486,0.552913023085234
44487,0.669106494505459
44488,0.842864735887593
44489,1.04342917256812
44490,1.17595407464206
44491,1.13739573119557
44492,0.891110605221188
44493,0.484729889569681
44494,0.000508828960089585
44495,-1.14915206506572
44496,-1.02362963032349
44497,-0.898876089885764
44498,-0.774094651308866
44499,-0.649767605444216
44500,-0.543140384587206
44501,-0.470055270963716
44502,-0.427298261562963
44503,-0.418358244999742
44504,-0.695681952623034
44505,-0.51720901639516
44506,-0.343893042876114
44507,-0.291977020791767
44508,-0.7098555902904
44509,-0.144549491112595
44510,0.364456425636562
44511,0.685176717542525
44512,0.82130029196545
44513,0.867615570023731
44514,0.920029894792676
44515,1.02461809651869
44516,1.16560020054388
44517,1.27198351236981
44518,1.2568187705305
44519,1.07728142746565
44520,0.760621814098158
44521,0.360754844077556
44522,-0.0878807897152551
44523,-0.56222933522478
44524,-1.18884098453133
44525,-1.06643793376726
44526,-0.91721437381831
44527,-0.744363664336065
44528,-0.566210694598836
44529,-0.413526390760648
44530,-0.303135956420291
44531,-0.235648673442975
44532,-0.222161021204954
44533,-0.301843167576171
44534,-0.913351387463617
44535,-0.809229303449108
44536,-0.590217108005764
44537,-0.436194912130045
44538,-0.538264377716183
44539,0.094720898234197
44540,0.649904268517696
44541,0.981075175725329
44542,1.09495055600783
44543,1.09216828322375
44544,1.07223086777014
44545,1.08952023790729
44546,1.14602095049451
44547,1.19724385888621
44548,1.18199361324199
44549,1.06701277365845
44550,0.867137393120499
44551,0.601118996475906
44552,0.251742024599909
44553,-0.199748512539613
44554,-1.29310254997145
44555,-1.17773654769547
44556,-1.01508751576415
44557,-0.806856878208725
44558,-0.576229692069835
44559,-0.35970324129256
44560,-0.17815191039562
44561,-0.0476604235103658
44562,-0.0061054157630079
44563,-0.0970461237444328
44564,-0.732118496974966
44565,-0.52631541136702
44566,-0.491713453925172
44567,0.15818574230401
44568,0.730527861245137
44569,1.07066672899934
44570,1.17550029233389
44571,1.13701606063554
44572,1.05638479978779
44573,1.00144906702412
44574,0.992646356201991
44575,1.00663815107946
44576,1.00497322144415
44577,0.970267428706691
44578,0.90697290639139
44579,0.792919045982901
44580,0.563531797717933
44581,0.164470561946894
44582,-0.376970038038278
44583,-1.35729572821622
44584,-1.18306437258277
44585,-0.940936632425488
44586,-0.656197720050163
44587,-0.365921225629698
44588,-0.093543680725803
44589,0.128658784301424
44590,0.232422837430817
44591,0.154813184649958
44592,-0.103764562814502
44593,-0.796343456864928
44594,-0.595676630050921
44595,-0.598010813142833
44596,0.0103766787482064
44597,0.566727439790147
44598,0.912477280999704
44599,1.02219655789521
44600,0.969279330866425
44601,0.857325902879213
44602,0.770898626280234
44603,0.747950211365446
44604,0.780966058927439
44605,0.847805714339491
44606,0.937828808319963
44607,1.03018510325183
44608,1.05880777824006
44609,0.930753978740725
44610,0.580484684872789
44611,0.0287350236763098
44612,-1.3909930048891
44613,-1.11879959404927
44614,-0.784536988015929
44615,-0.427067551258908
44616,-0.0699407199598598
44617,0.24724187677301
44618,0.436763180208027
44619,0.413382846343726
44620,0.172846747769501
44621,-0.198984188349238
44622,-0.778346939134925
44623,-0.639970375972596
44624,-0.552879672187441
44625,-0.818207649460914
44626,-0.298009724297812
44627,0.212729219043348
44628,0.557616092603706
44629,0.684775410741572
44630,0.644142776493902
44631,0.538736450120671
44632,0.468721173211808
44633,0.491523588787376
44634,0.616710833153193
44635,0.827684207191301
44636,1.09105531585234
44637,1.33977350038983
44638,1.47323027916338
44639,1.39792491442635
44640,1.06534240736774
44641,0.500258266873209
44642,-0.185383158192977
44643,-1.5969046608387
44644,-1.31176997438156
44645,-0.94689634757087
44646,-0.547961109884777
44647,-0.140033282862149
44648,0.242229295982828
44649,0.515544010001022
44650,0.58529525209327
44651,0.426144056741364
44652,0.108160214908944
44653,-0.247002807996135
44654,-0.525447991792975
44655,-0.647382923919546
44656,-0.616075300766446
44657,-0.572726705312051
44658,-1.07202075565429
44659,-0.660071434748965
44660,-0.210552061126102
44661,0.13084809984611
44662,0.28989297066486
44663,0.289396754275141
44664,0.223254296781651
44665,0.203225086596035
44666,0.311066261159566
44667,0.576096584909021
44668,0.972252695801658
44669,1.42024683119106
44670,1.79911036003169
44671,1.98840844152909
44672,1.91632301335221
44673,1.56916264075764
44674,0.985313402314314
44675,0.256026690527339
44676,-1.74816756811771
44677,-1.47987817545094
44678,-1.11869430578038
44679,-0.717587259852657
44680,-0.306691329475791
44681,0.0903544403458834
44682,0.417819351163323
44683,0.596846947973132
44684,0.578219196574364
44685,0.38593084881329
44686,0.101080127021966
44687,-0.188963496283549
44688,-0.406113718052943
44689,-0.496139043985252
44690,-0.52596559519929
44691,-0.978775862678264
44692,-0.585640491965294
44693,-0.240871768502977
44694,-0.0358859075376126
44695,0.0225166780067424
44696,0.0108990002486374
44697,0.0448890625345736
44698,0.228819391330086
44699,0.614840122288943
44700,1.16783961525103
44701,1.76411556659204
44702,2.23617562728138
44703,2.45291294212093
44704,2.36834519856297
44705,2.00498484656552
44706,1.41542947080821
44707,0.668273383727925
44708,-1.80697628818529
44709,-1.58349348693621
44710,-1.26186602548049
44711,-0.895200195514793
44712,-0.519296978860533
44713,-0.149561107847468
44714,0.191115562459599
44715,0.459117352664975
44716,0.597134881531789
44717,0.571798621272786
44718,0.403713625888912
44719,0.149002665782466
44720,-0.115449311704228
44721,-0.303608790088579
44722,-0.414883878863731
44723,-1.21100720030315
44724,-0.859263534971511
44725,-0.505088766901014
44726,-0.254028053579837
44727,-0.141256265846833
44728,-0.107992002033896
44729,-0.0418463042260017
44730,0.163742544613882
44731,0.593245429755388
44732,1.22558653192452
44733,1.91041990867226
44734,2.44832984100176
44735,2.69997310315537
44736,2.63556758590305
44737,2.29953799521738
44738,1.7479273926405
44739,1.02674580333573
44740,0.207753287999286
44741,-1.78672476707451
44742,-1.61448597120018
44743,-1.34543772007439
44744,-1.0262682562997
44745,-0.697080699170751
44746,-0.371092512175334
44747,-0.0490927759969933
44748,0.258530133532128
44749,0.507958962470467
44750,0.630905795562481
44751,0.587638307414784
44752,0.398087353506153
44753,0.135178215223563
44754,-0.10335643983693
44755,-0.277702903084261
44756,-0.450634421595306
44757,-1.04733366948519
44758,-0.693717668643676
44759,-0.419670018853577
44760,-0.285408179525301
44761,-0.00538019720155969
44762,0.386237629957747
44763,1.02132089455363
44764,1.74088696976111
44765,2.33128923187269
44766,2.64837395513673
44767,2.66532038401263
44768,2.42669489078118
44769,1.97656306496987
44770,1.33833089065256
44771,0.557094249639681
44772,-1.74440268588769
44773,-1.60395243765215
44774,-1.36651655153957
44775,-1.07594267024667
44776,-0.778951728335511
44777,-0.492085367215262
44778,-0.206337416748367
44779,0.0876178757820907
44780,0.366708970495854
44781,0.565076441299821
44782,0.613153614510279
44783,0.495924852754786
44784,0.271669388455378
44785,0.0332919435500473
44786,-0.166441785442163
44787,-0.362356536872748
44788,-0.862842999862322
44789,-0.600966204989382
44790,-0.00409611339843693
44791,0.591129355694513
44792,1.31001163622785
44793,1.94378144280409
44794,2.34981422985736
44795,2.49493580086958
44796,2.40775936899456
44797,2.11110671413268
44798,1.60674719106813
44799,0.915037549410249
44800,-1.59345244602284
44801,-1.34960574622977
44802,-1.04983924415704
44803,-0.756202869225058
44804,-0.494713061209136
44805,-0.25437179597853
44806,-0.0154636262479622
44807,0.21811593404239
44808,0.405327153643276
44809,0.486099176402235
44810,0.427022026089594
44811,0.261039934066002
44812,0.061644092086699
44813,-0.122884094032952
44814,-0.312294409207569
44815,0.095471360555356
44816,0.792309925791615
44817,1.45094872991353
44818,1.93766899819527
44819,2.21168278962814
44820,2.28287677858524
44821,2.15413633503655
44822,1.80863801637582
44823,1.24216089071762
44824,0.505651199228493
44825,-1.6053492459974
44826,-1.32779612602949
44827,-0.984321668267025
44828,-0.664560048789058
44829,-0.413258176918196
44830,-0.22298815677164
44831,-0.0662472063461461
44832,0.0726026483093368
44833,0.185642872335262
44834,0.244885852410922
44835,0.21966055830442
44836,0.116487179692535
44837,-0.0204049073528141
44838,-0.157601677222188
44839,-0.309523115193188
44840,-0.307083732158699
44841,0.349689702166766
44842,1.00042012578775
44843,1.5274794563201
44844,1.88884002094067
44845,2.08370655907314
44846,2.10246427484726
44847,1.91302628412444
44848,1.48671095503196
44849,0.839517409748973
44850,-1.3204914039693
44851,-0.915811748068181
44852,-0.550143125391212
44853,-0.298350432010646
44854,-0.161436918044069
44855,-0.100988556773725
44856,-0.0781133968206672
44857,-0.0667553461738703
44858,-0.0584325625567586
44859,-0.0695183858779908
44860,-0.113055402509138
44861,-0.175895448945708
44862,-0.244742661587655
44863,-0.336314573265665
44864,-0.496593429820793
44865,0.0475881750512579
44866,0.652286593389165
44867,1.16759275073046
44868,1.55989936948922
44869,1.82943822160447
44870,1.96207509101737
44871,1.91196739677065
44872,1.6254659327438
44873,1.08556168121128
44874,-1.31902805690309
44875,-0.854102782911715
44876,-0.439737593991141
44877,-0.187790960354917
44878,-0.110091238523253
44879,-0.149556504971487
44880,-0.238708653074657
44881,-0.322863644004295
44882,-0.366519485427712
44883,-0.372002275366437
44884,-0.361936899002603
44885,-0.347462553822807
44886,-0.336049725904309
44887,-0.352886685982976
44888,-0.446226945393595
44889,-0.129047040564932
44890,0.400146690451917
44891,0.862071174938333
44892,1.23856108793645
44893,1.5391901830106
44894,1.75149124243377
44895,1.8184061769333
44896,1.66263985413247
44897,1.23752191665298
44898,-1.29331568332891
44899,-0.783780549362363
44900,-0.337454815988519
44901,-0.0974543937714743
44902,-0.0862681176844681
44903,-0.220404128137569
44904,-0.398724637980279
44905,-0.54743203455766
44906,-0.622323915672054
44907,-0.620220117590162
44908,-0.563486705552762
44909,-0.474800443618779
44910,-0.378029422613699
44911,-0.310451507649349
44912,-0.327592398395559
44913,0.221496306445391
44914,0.610876526057932
44915,0.946278897413156
44916,1.2458549773029
44917,1.50168539310302
44918,1.65378796168735
44919,1.61090223714637
44920,1.30256227691599
44921,0.731188561178945
44922,-1.22168449511909
44923,-0.694571135668188
44924,-0.247599876941172
44925,-0.0340140567732041
44926,-0.0877837652108087
44927,-0.300757518500264
44928,-0.534570340303216
44929,-0.705809264299784
44930,-0.780137737867745
44931,-0.759071665703964
44932,-0.659050116996698
44933,-0.50220100816907
44934,-0.320463569792616
44935,-0.161793944582821
44936,-0.092211783370901
44937,0.103558155746827
44938,0.424215598026291
44939,0.715800905511204
44940,0.995672278291897
44941,1.2590040973944
44942,1.45532681086379
44943,1.4977259504036
44944,1.30189417410147
44945,0.836204922569731
44946,-1.11418039986124
44947,-0.60221747686866
44948,-0.188906187874568
44949,-0.0109564756632253
44950,-0.109220081186404
44951,-0.370207884368043
44952,-0.620614592379358
44953,-0.77356151515331
44954,-0.814310623781454
44955,-0.755223163951621
44956,-0.608728137552501
44957,-0.390666720823585
44958,-0.130996142446946
44959,0.119147704987695
44960,0.28378424356145
44961,0.0412992838916549
44962,0.311308889722742
44963,0.569666142928888
44964,0.823726074193693
44965,1.06777400281808
44966,1.27000233707609
44967,1.36547457541903
44968,1.26765417759556
44969,0.909546182840619
44970,0.30779975077048
44971,-1.42253230887806
44972,-0.998300644157753
44973,-0.525405003228421
44974,-0.164575182424181
44975,-0.0267656692526188
44976,-0.142838428167436
44977,-0.407645909995797
44978,-0.632772634853677
44979,-0.734107912701475
44980,-0.715579049654977
44981,-0.601485138983823
44982,-0.40537478776274
44983,-0.136093627558235
44984,0.186212617158406
44985,0.516555123117791
44986,0.0294320922787721
44987,0.265657030544291
44988,0.498429607088611
44989,0.724439189508325
44990,0.935195115459459
44991,1.11782833562324
44992,1.23612222715172
44993,1.21119864760738
44994,0.94722005326909
44995,0.414734295339331
44996,-1.30314655877778
44997,-0.891837007957093
44998,-0.459946259514527
44999,-0.142673768840302
45000,-0.0338565363384995
45001,-0.150258502147534
45002,-0.543016859764118
45003,-0.488274413599035
45004,-0.318496050318128
45005,-0.0796982085478123
45006,0.225783055308809
45007,-0.676869804530145
45008,-0.411639379666306
45009,-0.170665046829493
45010,0.0496159942883623
45011,0.259594129516944
45012,0.464692572574589
45013,0.657896479728269
45014,0.8301599038758
45015,0.980853782674374
45016,1.09714120533187
45017,1.11423131447084
45018,0.922315672063164
45019,0.456332567258584
45020,-0.801295819618031
45021,-0.392776608688667
45022,-0.0924862124127366
45023,0.0123062761622468
45024,-0.0807804547640029
45025,-0.246207224051246
45026,-0.301683535272917
45027,-0.16521220387622
45028,0.0383854410713974
45029,0.298251216072473
45030,0.620090730879501
45031,1.00304733198681
45032,1.41672796326812
45033,-0.875161217367132
45034,-0.597840995269368
45035,-0.344689031836399
45036,-0.1194428341313
45037,0.0802781916745138
45038,0.262130413670707
45039,0.432988184693248
45040,0.590511849792478
45041,0.728535043400195
45042,0.849224684038783
45043,0.949679054832416
45044,0.980037500654918
45045,0.834779254839652
45046,0.430566237035823
45047,-0.742806881590518
45048,-0.338248210842832
45049,-0.030038530348839
45050,0.0993730103166529
45051,-0.058022972342737
45052,0.0166248136992682
45053,0.16754445468645
45054,0.365695633482076
45055,0.613053023984917
45056,0.928749893961831
45057,1.31638546922136
45058,1.7388315554902
45059,-1.33234187843911
45060,-1.04526783122226
45061,-0.746487097614418
45062,-0.472371155901749
45063,-0.234321669305188
45064,-0.0315343379455642
45065,0.137853705362429
45066,0.280704783713327
45067,0.410068979836153
45068,0.534905907162898
45069,0.654107580637011
45070,0.762367933347286
45071,0.848655525689204
45072,0.871542375815138
45073,0.743851175768376
45074,0.383556888986724
45075,-0.759613502553395
45076,-0.357424151309374
45077,0.172599832195171
45078,0.251529967300763
45079,0.376350586186085
45080,0.527468707641502
45081,0.726223533259525
45082,1.01357838066604
45083,1.39954781983185
45084,1.83192432826291
45085,-1.18713296400404
45086,-0.846090932679654
45087,-0.512189283312005
