180.3,250.01,226.4,66.501,238.93,165.54,112.79,207.85,142.05,85.607,326.1,121.09,333.88,227.33,214.12,74.73,259.84,345.95,335.37,80.437,98.679,148.81,149.23,106.34,307.16,338.13,324.96,40.859,226.83,101.59,377.09,313.71,198.35,228.79,186.97,204.81,198.96,205.84,269.51,204.48,247.67
96.785,201.98,190.85,261.61,145.35,218.05,208.01,184.03,198.81,210.88,160.53,253.4,205.58,113.06,147.23,238.16,216.01,206.24,149.57,261.44,128.41,203.43,179.63,249.8,201.39,220.9,232.5,226.83,40.859,106.13,245.71,76.507,92.521,139.79,160.09,163.59,150.16,138.66,142.39,174.91,120.57
117.21,218.3,172.49,197.25,229.27,194.24,82.174,168.24,165.71,196.74,254.41,196.33,285.35,151.01,189.55,172.56,188.85,253.47,222.74,197.42,97.586,169.47,151.81,168.16,261.32,249.73,234.16,101.59,106.13,40.859,323.22,253.26,94.027,143.01,172.18,196.67,182.1,182.91,228.65,180.7,208.71
315.08,180.8,235.77,382.43,216.04,300.74,376.66,295.43,306.4,400.79,135.42,350.22,62.311,282.12,264.39,313.27,200.47,145.44,166.25,378.4,298.99,266.14,272.08,349.3,101.35,144.33,61.066,377.09,245.71,323.22,40.859,187.64,261.18,209.81,196.03,125.42,135.67,207.39,170.75,250.48,206.05
215.53,202.85,238.27,294.26,64.712,174.82,290.43,167.85,234.4,289.89,138.34,245.15,138.27,168.53,147.23,288.62,169.99,134.86,152.05,279.13,250.73,237.47,240.27,284.32,161.73,199.49,244.27,313.71,76.507,253.26,187.64,40.859,175.8,99.351,180.9,154.14,114.65,112.18,137.19,133.91,94.753
102.27,181.58,164.61,208.43,153.88,148.8,198.53,141.4,154.73,205.24,183.55,179.98,217.45,128.01,128.51,193.3,130.89,187.12,163.83,199.74,98.525,161.32,145.07,186.63,203.01,204.26,213.96,198.35,92.521,94.027,261.18,175.8,40.859,92.35,124.52,144.78,115.33,117.09,161.91,117.1,133.79
152.75,155.67,161.32,323.78,85.028,303.53,231.72,242.79,179.25,236.68,135.29,315.18,168.85,212.59,136.63,211.81,116.05,224.52,180.36,320.85,137.18,169.53,108.38,306.34,157.51,205.09,219.04,228.79,139.79,143.01,209.81,99.351,92.35,40.859,126.96,119.24,211.84,99.662,105.41,122.04,90.722
154.26,146.22,176.34,171.23,162.83,202.19,193.07,205.18,122.15,163.06,173.06,188.94,188.95,176.59,173,169.45,164.02,193.66,192.14,200.88,184.25,122.85,172.61,228.08,173.18,204.08,186.35,186.97,160.09,172.18,196.03,180.9,124.52,126.96,40.859,154.07,178.75,157.85,173.54,137.24,139.65
191.4,106.88,150.2,245.18,152.07,198.91,238.96,204.49,170.31,269.36,119.35,221.8,98.223,194.56,159.11,131.97,133.45,158.57,173.2,243.99,165.32,137.72,136.46,210.97,118.52,159.18,180.54,204.81,163.59,196.67,125.42,154.14,144.78,119.24,154.07,40.859,161.3,151.08,76.177,240.19,227.5
163.06,138.5,140.3,289.63,112.82,249.91,219.43,192.69,168.66,192.6,154.78,283.25,120.91,165.6,128.85,141.2,182.34,161.28,187.64,284.53,151.04,156.55,145.74,280.38,140.57,178.68,190.19,198.96,150.16,182.1,135.67,114.65,115.33,211.84,178.75,161.3,40.859,163.95,101.44,223.71,115.54
161.13,138.26,169.77,223.44,114.51,159.3,219.23,166.34,154.12,195.82,137.28,241.68,155.71,162.01,116.5,181.32,134.87,153.88,158.96,241.64,191.52,147.64,193.63,250.46,144.77,175.2,193.78,205.84,138.66,182.91,207.39,112.18,117.09,99.662,157.85,151.08,163.95,40.859,133.22,222.05,108.14
207.8,180.53,191.47,258.12,143.42,187.96,264.03,196.11,187.18,276.88,100.81,283.89,99.943,147.36,144.19,225.1,154.4,152,152.35,292.03,217.49,171.99,202.98,295.1,115.11,120.57,187.29,269.51,142.39,228.65,170.75,137.19,161.91,105.41,173.54,76.177,101.44,133.22,40.859,217.16,134.96
138.41,300.03,209.62,169.74,103.52,125.99,199.63,127.18,115.33,155.25,169.43,146.77,193.23,140.57,113.14,194.44,168.56,192.48,184.58,171.91,226.1,269.94,213.68,206.47,193.72,224.43,306.64,204.48,174.91,180.7,250.48,133.91,117.1,122.04,137.24,240.19,223.71,222.05,217.16,40.859,125.82
173.13,172.67,204.96,243.61,75.45,155.9,241.48,94.938,181.78,224.55,124.59,255.44,149.12,110.38,135.98,238.3,150.37,152.52,152.61,270.79,208.36,188.51,201.71,259.06,156.21,197.89,219.81,247.67,120.57,208.71,206.05,94.753,133.79,90.722,139.65,227.5,115.54,108.14,134.96,125.82,40.859
