DULLARD,,,,,,,,,,,,,,,,,,
FCP1,,,,,,,,,,,,,,,,,,
NIF3,,,,,,,,,,,,,,,,,,
NIF2,,,,,,,,,,,,,,,,,,
HSPC058,,,,,,,,,,,,,,,,,,
UNQ762/PRO1550,,,,,,,,,,,,,,,,,,
KIAA0427,,,,,,,,,,,,,,,,,,
CD152,,,,,,,,,,,,,,,,,,
CAPR,,,,,,,,,,,,,,,,,,
CTNNB,,,,,,,,,,,,,,,,,,
ICAT,,,,,,,,,,,,,,,,,,
C20orf33,,,,,,,,,,,,,,,,,,
KIAA0384,,,,,,,,,,,,,,,,,,
NPRAP,,,,,,,,,,,,,,,,,,
CTPS,,,,,,,,,,,,,,,,,,
KIAA0155,,,,,,,,,,,,,,,,,,
CLCR,,,,,,,,,,,,,,,,,,
CTRL1,,,,,,,,,,,,,,,,,,
PPGB,,,,,,,,,,,,,,,,,,
CPSB,,,,,,,,,,,,,,,,,,
CPPI,,,,,,,,,,,,,,,,,,
CPSD,,,,,,,,,,,,,,,,,,
CPSB,,,,,,,,,,,,,,,,,,
CTSO,,,,,,,,,,,,,,,,,,
CTSL1,,,,,,,,,,,,,,,,,,
EMS1,,,,,,,,,,,,,,,,,,
KIAA1433,,,,,,,,,,,,,,,,,,
C16orf84,,,,,,,,,,,,,,,,,,
IFCR,,,,,,,,,,,,,,,,,,
C10orf66,,,,,,,,,,,,,,,,,,
KIAA0617,,,,,,,,,,,,,,,,,,
KIAA0695,,,,,,,,,,,,,,,,,,
VACM1,,,,,,,,,,,,,,,,,,
KIAA0076,,,,,,,,,,,,,,,,,,
H7AP1,,,,,,,,,,,,,,,,,,
ACHAP,,,,,,,,,,,,,,,,,,
CGI-32,,,,,,,,,,,,,,,,,,
CUTL1,,,,,,,,,,,,,,,,,,
CUTL2,,,,,,,,,,,,,,,,,,
UNQ224/PRO257,,,,,,,,,,,,,,,,,,
C11orf5,,,,,,,,,,,,,,,,,,
KIAA1604,,,,,,,,,,,,,,,,,,
CCDC49,,,,,,,,,,,,,,,,,,
SDCCAG10,,,,,,,,,,,,,,,,,,
FKN,,,,,,,,,,,,,,,,,,
CMKBRL1,,,,,,,,,,,,,,,,,,
CAR,,,,,,,,,,,,,,,,,,
INP10,,,,,,,,,,,,,,,,,,
ITAC,,,,,,,,,,,,,,,,,,
SDF1,,,,,,,,,,,,,,,,,,
BCA1,,,,,,,,,,,,,,,,,,
MIP2G,,,,,,,,,,,,,,,,,,
SCYB16,,,,,,,,,,,,,,,,,,
GRO2,,,,,,,,,,,,,,,,,,
GRO3,,,,,,,,,,,,,,,,,,
ENA78,,,,,,,,,,,,,,,,,,
GCP2,,,,,,,,,,,,,,,,,,
IL8,,,,,,,,,,,,,,,,,,
CMK,,,,,,,,,,,,,,,,,,
CMKAR1,,,,,,,,,,,,,,,,,,
IL8RB,,,,,,,,,,,,,,,,,,
GPR9,,,,,,,,,,,,,,,,,,
CFP1,,,,,,,,,,,,,,,,,,
IDAX,,,,,,,,,,,,,,,,,,
HSPC195,,,,,,,,,,,,,,,,,,
CYBASC3,,,,,,,,,,,,,,,,,,
101F6,,,,,,,,,,,,,,,,,,
CYB5,,,,,,,,,,,,,,,,,,
CYB5M,,,,,,,,,,,,,,,,,,
NQO3A2,,,,,,,,,,,,,,,,,,
DIA1,,,,,,,,,,,,,,,,,,
NCB5OR,,,,,,,,,,,,,,,,,,
NOX2,,,,,,,,,,,,,,,,,,
C17orf62,,,,,,,,,,,,,,,,,,
DCYTB,,,,,,,,,,,,,,,,,,
CYC,,,,,,,,,,,,,,,,,,
KIAA0068,,,,,,,,,,,,,,,,,,
KIAA1168,,,,,,,,,,,,,,,,,,
STAP,,,,,,,,,,,,,,,,,,
CYL,,,,,,,,,,,,,,,,,,
CYLD1,,,,,,,,,,,,,,,,,,
CYP11A,,,,,,,,,,,,,,,,,,
S11BH,,,,,,,,,,,,,,,,,,
CYP17,,,,,,,,,,,,,,,,,,
ARO1,,,,,,,,,,,,,,,,,,
CYP21,,,,,,,,,,,,,,,,,,
CYP24,,,,,,,,,,,,,,,,,,
CYP26,,,,,,,,,,,,,,,,,,
CYP26A2,,,,,,,,,,,,,,,,,,
CYP27,,,,,,,,,,,,,,,,,,
CYP1ALPHA,,,,,,,,,,,,,,,,,,
CYP2A3,,,,,,,,,,,,,,,,,,
CYP2C10,,,,,,,,,,,,,,,,,,
CYP2DL1,,,,,,,,,,,,,,,,,,
CYP2E,,,,,,,,,,,,,,,,,,
UNQ891/PRO1906,,,,,,,,,,,,,,,,,,
CYP3A3,,,,,,,,,,,,,,,,,,
CYP46,,,,,,,,,,,,,,,,,,
CYP4A2,,,,,,,,,,,,,,,,,,
UNQ1929/PRO4404,,,,,,,,,,,,,,,,,,
UNQ3060/PRO9882,,,,,,,,,,,,,,,,,,
CYP51,,,,,,,,,,,,,,,,,,
CYP7,,,,,,,,,,,,,,,,,,
C7orf49,,,,,,,,,,,,,,,,,,
CYRI,,,,,,,,,,,,,,,,,,
C9orf169,,,,,,,,,,,,,,,,,,
D17S811E,,,,,,,,,,,,,,,,,,
ARNO,,,,,,,,,,,,,,,,,,
ARNO3,,,,,,,,,,,,,,,,,,
CYT4,,,,,,,,,,,,,,,,,,
PSCDBP,,,,,,,,,,,,,,,,,,
C1orf123,,,,,,,,,,,,,,,,,,
D2HGD,,,,,,,,,,,,,,,,,,
KIAA0666,,,,,,,,,,,,,,,,,,
KIAA0381,,,,,,,,,,,,,,,,,,
DOC2,,,,,,,,,,,,,,,,,,
AF9Q34,,,,,,,,,,,,,,,,,,
DACH,,,,,,,,,,,,,,,,,,
DPR1,,,,,,,,,,,,,,,,,,
RRR1,,,,,,,,,,,,,,,,,,
C11orf11,,,,,,,,,,,,,,,,,,
DAMOX,,,,,,,,,,,,,,,,,,
G72,,,,,,,,,,,,,,,,,,
DAP1,,,,,,,,,,,,,,,,,,
MRPS29,,,,,,,,,,,,,,,,,,
DAPK,,,,,,,,,,,,,,,,,,
ZIPK,,,,,,,,,,,,,,,,,,
BAM32,,,,,,,,,,,,,,,,,,
DARS,,,,,,,,,,,,,,,,,,
BING2,,,,,,,,,,,,,,,,,,
DAZ,,,,,,,,,,,,,,,,,,
KIAA0058,,,,,,,,,,,,,,,,,,
DAZH,,,,,,,,,,,,,,,,,,
ASK,,,,,,,,,,,,,,,,,,
ASKL1,,,,,,,,,,,,,,,,,,
D0S117E,,,,,,,,,,,,,,,,,,
C20orf35,,,,,,,,,,,,,,,,,,
CMAP,,,,,,,,,,,,,,,,,,
BCATE2,,,,,,,,,,,,,,,,,,
KIAA0800,,,,,,,,,,,,,,,,,,
WDR32,,,,,,,,,,,,,,,,,,
WDR23,,,,,,,,,,,,,,,,,,
KIAA1892,,,,,,,,,,,,,,,,,,
WDSOF1,,,,,,,,,,,,,,,,,,
C19orf72,,,,,,,,,,,,,,,,,,
C4orf30,,,,,,,,,,,,,,,,,,
C2orf37,,,,,,,,,,,,,,,,,,
WDR21,,,,,,,,,,,,,,,,,,
BCRG2,,,,,,,,,,,,,,,,,,
IQWD1,,,,,,,,,,,,,,,,,,
HAN11,,,,,,,,,,,,,,,,,,
H326,,,,,,,,,,,,,,,,,,
C5orf20,,,,,,,,,,,,,,,,,,
CLCP1,,,,,,,,,,,,,,,,,,
AIDD,,,,,,,,,,,,,,,,,,
DCDC5,,,,,,,,,,,,,,,,,,
KIAA1154,,,,,,,,,,,,,,,,,,
KIAA0086,,,,,,,,,,,,,,,,,,
SNM1B,,,,,,,,,,,,,,,,,,
ARTEMIS,,,,,,,,,,,,,,,,,,
SLRR1B,,,,,,,,,,,,,,,,,,
SMIF,,,,,,,,,,,,,,,,,,
NUDT20,,,,,,,,,,,,,,,,,,
DCS1,,,,,,,,,,,,,,,,,,
TM7SF4,,,,,,,,,,,,,,,,,,
TYRP2,,,,,,,,,,,,,,,,,,
DCTN50,,,,,,,,,,,,,,,,,,
DCTN22,,,,,,,,,,,,,,,,,,
WS3,,,,,,,,,,,,,,,,,,
XTP3TPA,,,,,,,,,,,,,,,,,,
DCN1,,,,,,,,,,,,,,,,,,
SCCRO3,,,,,,,,,,,,,,,,,,
KIAA0276,,,,,,,,,,,,,,,,,,
SCCRO5,,,,,,,,,,,,,,,,,,
DBCN,,,,,,,,,,,,,,,,,,
SDR20C1,,,,,,,,,,,,,,,,,,
C19orf58,,,,,,,,,,,,,,,,,,
DDAH,,,,,,,,,,,,,,,,,,
DDAH,,,,,,,,,,,,,,,,,,
XAP1,,,,,,,,,,,,,,,,,,
AADC,,,,,,,,,,,,,,,,,,
KIAA1705,,,,,,,,,,,,,,,,,,
KIAA0725,,,,,,,,,,,,,,,,,,
CHOP,,,,,,,,,,,,,,,,,,
REDD1,,,,,,,,,,,,,,,,,,
KIAA0749,,,,,,,,,,,,,,,,,,
KIAA0115,,,,,,,,,,,,,,,,,,
CAK,,,,,,,,,,,,,,,,,,
NTRKR3,,,,,,,,,,,,,,,,,,
C20orf116,,,,,,,,,,,,,,,,,,
CHL1,,,,,,,,,,,,,,,,,,
cPERP-D,,,,,,,,,,,,,,,,,,
DP103,,,,,,,,,,,,,,,,,,
RHLP,,,,,,,,,,,,,,,,,,
MDDX28,,,,,,,,,,,,,,,,,,
DDX39,,,,,,,,,,,,,,,,,,
BAT1,,,,,,,,,,,,,,,,,,
DBX,,,,,,,,,,,,,,,,,,
DBY,,,,,,,,,,,,,,,,,,
VASA,,,,,,,,,,,,,,,,,,
ABS,,,,,,,,,,,,,,,,,,
KIAA0801,,,,,,,,,,,,,,,,,,
G17P1,,,,,,,,,,,,,,,,,,
CAGE,,,,,,,,,,,,,,,,,,
KIAA1595,,,,,,,,,,,,,,,,,,
DDX21,,,,,,,,,,,,,,,,,,
HLR2,,,,,,,,,,,,,,,,,,
SPN,,,,,,,,,,,,,,,,,,
DECR,,,,,,,,,,,,,,,,,,
PDCR,,,,,,,,,,,,,,,,,,
FLAME3,,,,,,,,,,,,,,,,,,
IBP,,,,,,,,,,,,,,,,,,
DEFA1B,,,,,,,,,,,,,,,,,,
DEF3,,,,,,,,,,,,,,,,,,
DEF4,,,,,,,,,,,,,,,,,,
DEF5,,,,,,,,,,,,,,,,,,
DEF6,,,,,,,,,,,,,,,,,,
BD1,,,,,,,,,,,,,,,,,,
DEFB103B,,,,,,,,,,,,,,,,,,
DEFB104B,,,,,,,,,,,,,,,,,,
DEFB106B,,,,,,,,,,,,,,,,,,
DEFB14,,,,,,,,,,,,,,,,,,
C20orf63,,,,,,,,,,,,,,,,,,
C20orf8,,,,,,,,,,,,,,,,,,
C20orf73,,,,,,,,,,,,,,,,,,
DEFB28,,,,,,,,,,,,,,,,,,
DEFB131,,,,,,,,,,,,,,,,,,
DEFB32,,,,,,,,,,,,,,,,,,
DEFB4B,,,,,,,,,,,,,,,,,,
DES1,,,,,,,,,,,,,,,,,,
DELE,,,,,,,,,,,,,,,,,,
FAM45A,,,,,,,,,,,,,,,,,,
FAM31A,,,,,,,,,,,,,,,,,,
C1orf218,,,,,,,,,,,,,,,,,,
FAM31C,,,,,,,,,,,,,,,,,,
KIAA1277,,,,,,,,,,,,,,,,,,
HTS1,,,,,,,,,,,,,,,,,,
KIAA0870,,,,,,,,,,,,,,,,,,
IRLB,,,,,,,,,,,,,,,,,,
KIAA0476,,,,,,,,,,,,,,,,,,
C9orf55,,,,,,,,,,,,,,,,,,
KIAA1091,,,,,,,,,,,,,,,,,,
FAM116A,,,,,,,,,,,,,,,,,,
FAM116B,,,,,,,,,,,,,,,,,,
DRP1,,,,,,,,,,,,,,,,,,
DEPDC1A,,,,,,,,,,,,,,,,,,
KIAA0645,,,,,,,,,,,,,,,,,,
C10orf10,,,,,,,,,,,,,,,,,,
DEPDC6,,,,,,,,,,,,,,,,,,
CGI-26,,,,,,,,,,,,,,,,,,
DER1,,,,,,,,,,,,,,,,,,
DER2,,,,,,,,,,,,,,,,,,
C22orf14,,,,,,,,,,,,,,,,,,
FAM152B,,,,,,,,,,,,,,,,,,
C1orf121,,,,,,,,,,,,,,,,,,
DFF1,,,,,,,,,,,,,,,,,,
CAD,,,,,,,,,,,,,,,,,,
AGRP1,,,,,,,,,,,,,,,,,,
HMFN1045,,,,,,,,,,,,,,,,,,
DC3,,,,,,,,,,,,,,,,,,
C22orf12,,,,,,,,,,,,,,,,,,
DAGK,,,,,,,,,,,,,,,,,,
DAGK2,,,,,,,,,,,,,,,,,,
KIAA0145,,,,,,,,,,,,,,,,,,
DAGK5,,,,,,,,,,,,,,,,,,
DAGK3,,,,,,,,,,,,,,,,,,
DAGK4,,,,,,,,,,,,,,,,,,
DAGK6,,,,,,,,,,,,,,,,,,
DGK,,,,,,,,,,,,,,,,,,
KIAA0018,,,,,,,,,,,,,,,,,,
D7SR,,,,,,,,,,,,,,,,,,
HDS,,,,,,,,,,,,,,,,,,
DHFRL1,,,,,,,,,,,,,,,,,,
DS,,,,,,,,,,,,,,,,,,
SDR19C1,,,,,,,,,,,,,,,,,,
SDR24C1,,,,,,,,,,,,,,,,,,
SDR25C1,,,,,,,,,,,,,,,,,,
SDR25C2,,,,,,,,,,,,,,,,,,
DHRS7A,,,,,,,,,,,,,,,,,,
RDH15,,,,,,,,,,,,,,,,,,
CXorf11,,,,,,,,,,,,,,,,,,
KIAA1630,,,,,,,,,,,,,,,,,,
DBP1,,,,,,,,,,,,,,,,,,
DBP2,,,,,,,,,,,,,,,,,,
DDX29,,,,,,,,,,,,,,,,,,
DDX30,,,,,,,,,,,,,,,,,,
DDX33,,,,,,,,,,,,,,,,,,
C20orf15,,,,,,,,,,,,,,,,,,
DDX36,,,,,,,,,,,,,,,,,,
DDX37,,,,,,,,,,,,,,,,,,
DDX38,,,,,,,,,,,,,,,,,,
D11LGP2E,,,,,,,,,,,,,,,,,,
DDX8,,,,,,,,,,,,,,,,,,
DDX9,,,,,,,,,,,,,,,,,,
SMAC,,,,,,,,,,,,,,,,,,
DIAP1,,,,,,,,,,,,,,,,,,
DIA,,,,,,,,,,,,,,,,,,
DICER,,,,,,,,,,,,,,,,,,
DIMT1L,,,,,,,,,,,,,,,,,,
ITDI2,,,,,,,,,,,,,,,,,,
ITDI3,,,,,,,,,,,,,,,,,,
C21orf106,,,,,,,,,,,,,,,,,,
KIAA1463,,,,,,,,,,,,,,,,,,
C3orf58,,,,,,,,,,,,,,,,,,
GBTS1,,,,,,,,,,,,,,,,,,
KIAA1008,,,,,,,,,,,,,,,,,,
DIS3L1,,,,,,,,,,,,,,,,,,
FAM6A,,,,,,,,,,,,,,,,,,
KIAA0457,,,,,,,,,,,,,,,,,,
KIAA1337,,,,,,,,,,,,,,,,,,
CCD1,,,,,,,,,,,,,,,,,,
NOLA4,,,,,,,,,,,,,,,,,,
UNQ492/PRO1008,,,,,,,,,,,,,,,,,,
UNQ682/PRO1316,,,,,,,,,,,,,,,,,,
REIC,,,,,,,,,,,,,,,,,,
DLTA,,,,,,,,,,,,,,,,,,
ARHGAP7,,,,,,,,,,,,,,,,,,
GCSL,,,,,,,,,,,,,,,,,,
DLC1,,,,,,,,,,,,,,,,,,
KIAA1232,,,,,,,,,,,,,,,,,,
PSD95,,,,,,,,,,,,,,,,,,
KIAA0583,,,,,,,,,,,,,,,,,,
DLG7,,,,,,,,,,,,,,,,,,
DLK,,,,,,,,,,,,,,,,,,
EGFL9,,,,,,,,,,,,,,,,,,
UNQ146/PRO172,,,,,,,,,,,,,,,,,,
UNQ1895/PRO4341,,,,,,,,,,,,,,,,,,
DLTS,,,,,,,,,,,,,,,,,,
BP1,,,,,,,,,,,,,,,,,,
C9orf123,,,,,,,,,,,,,,,,,,
ATP5SL,,,,,,,,,,,,,,,,,,
KIAA1425,,,,,,,,,,,,,,,,,,
GP340,,,,,,,,,,,,,,,,,,
MBX,,,,,,,,,,,,,,,,,,
DMC1H,,,,,,,,,,,,,,,,,,
DM1PK,,,,,,,,,,,,,,,,,,
DMT1,,,,,,,,,,,,,,,,,,
DMRTA3,,,,,,,,,,,,,,,,,,
DMO,,,,,,,,,,,,,,,,,,
DMRT5,,,,,,,,,,,,,,,,,,
DMP1,,,,,,,,,,,,,,,,,,
DMT,,,,,,,,,,,,,,,,,,
DM9,,,,,,,,,,,,,,,,,,
KIAA0856,,,,,,,,,,,,,,,,,,
DNA2L,,,,,,,,,,,,,,,,,,
LRRC50,,,,,,,,,,,,,,,,,,
LRRC6,,,,,,,,,,,,,,,,,,
C14orf104,,,,,,,,,,,,,,,,,,
DYX1C1,,,,,,,,,,,,,,,,,,
HEATR2,,,,,,,,,,,,,,,,,,
CXorf41,,,,,,,,,,,,,,,,,,
C16orf71,,,,,,,,,,,,,,,,,,
DHC7,,,,,,,,,,,,,,,,,,
DNAHL1,,,,,,,,,,,,,,,,,,
DNAHC2,,,,,,,,,,,,,,,,,,
DNAHC5,,,,,,,,,,,,,,,,,,
KIAA0944,,,,,,,,,,,,,,,,,,
DNAH17L,,,,,,,,,,,,,,,,,,
WDR63,,,,,,,,,,,,,,,,,,
DNAJ2,,,,,,,,,,,,,,,,,,
CPR3,,,,,,,,,,,,,,,,,,
HCA57,,,,,,,,,,,,,,,,,,
DNAJ1,,,,,,,,,,,,,,,,,,
EDJ,,,,,,,,,,,,,,,,,,
TSARG3,,,,,,,,,,,,,,,,,,
UNQ9427/PRO34683,,,,,,,,,,,,,,,,,,
HSJ1,,,,,,,,,,,,,,,,,,
DNAJW,,,,,,,,,,,,,,,,,,
HSC40,,,,,,,,,,,,,,,,,,
HSJ2,,,,,,,,,,,,,,,,,,
MDG1,,,,,,,,,,,,,,,,,,
HTJ1,,,,,,,,,,,,,,,,,,
ERDJ5,,,,,,,,,,,,,,,,,,
JDP1,,,,,,,,,,,,,,,,,,
KIAA0678,,,,,,,,,,,,,,,,,,
ERDJ8,,,,,,,,,,,,,,,,,,
TIM14,,,,,,,,,,,,,,,,,,
MPHOSPH11,,,,,,,,,,,,,,,,,,
DNAJA5,,,,,,,,,,,,,,,,,,
DPH4,,,,,,,,,,,,,,,,,,
WBSCR18,,,,,,,,,,,,,,,,,,
CLN4,,,,,,,,,,,,,,,,,,
TPR2,,,,,,,,,,,,,,,,,,
SPF31,,,,,,,,,,,,,,,,,,
C14orf168,,,,,,,,,,,,,,,,,,
DNAS1L1,,,,,,,,,,,,,,,,,,
DHP2,,,,,,,,,,,,,,,,,,
RBMS4,,,,,,,,,,,,,,,,,,
BET,,,,,,,,,,,,,,,,,,
C11orf47,,,,,,,,,,,,,,,,,,
C9orf151,,,,,,,,,,,,,,,,,,
DNM,,,,,,,,,,,,,,,,,,
DLP1,,,,,,,,,,,,,,,,,,
DYN2,,,,,,,,,,,,,,,,,,
ARHGEF36,,,,,,,,,,,,,,,,,,
AIM,,,,,,,,,,,,,,,,,,
ASPEP,,,,,,,,,,,,,,,,,,
C6orf108,,,,,,,,,,,,,,,,,,
TDT,,,,,,,,,,,,,,,,,,
C20orf167,,,,,,,,,,,,,,,,,,
ERBP,,,,,,,,,,,,,,,,,,
KIAA0694,,,,,,,,,,,,,,,,,,
KIAA0209,,,,,,,,,,,,,,,,,,
KIAA0299,,,,,,,,,,,,,,,,,,
KIAA0716,,,,,,,,,,,,,,,,,,
KIAA1395,,,,,,,,,,,,,,,,,,
KIAA1771,,,,,,,,,,,,,,,,,,
HLRC1,,,,,,,,,,,,,,,,,,
C4orf25,,,,,,,,,,,,,,,,,,
KIAA1094,,,,,,,,,,,,,,,,,,
C21orf60,,,,,,,,,,,,,,,,,,
C21orf5,,,,,,,,,,,,,,,,,,
KIAA1814,,,,,,,,,,,,,,,,,,
DPAGT2,,,,,,,,,,,,,,,,,,
MDP,,,,,,,,,,,,,,,,,,
UNQ284/PRO323,,,,,,,,,,,,,,,,,,
UNQ834/PRO1772,,,,,,,,,,,,,,,,,,
BAF45B,,,,,,,,,,,,,,,,,,
BAF45D,,,,,,,,,,,,,,,,,,
BAF45C,,,,,,,,,,,,,,,,,,
DPH2L,,,,,,,,,,,,,,,,,,
DESR1,,,,,,,,,,,,,,,,,,
My026,,,,,,,,,,,,,,,,,,
DPRP3,,,,,,,,,,,,,,,,,,
ADCP2,,,,,,,,,,,,,,,,,,
DPP2,,,,,,,,,,,,,,,,,,
DPRP1,,,,,,,,,,,,,,,,,,
DPRP2,,,,,,,,,,,,,,,,,,
PESCRG1,,,,,,,,,,,,,,,,,,
STELLAR,,,,,,,,,,,,,,,,,,
CRMP2,,,,,,,,,,,,,,,,,,
DRAM,,,,,,,,,,,,,,,,,,
TMEM77,,,,,,,,,,,,,,,,,,
LRRC48,,,,,,,,,,,,,,,,,,
C16orf50,,,,,,,,,,,,,,,,,,
DRD1B,,,,,,,,,,,,,,,,,,
NEDD3,,,,,,,,,,,,,,,,,,
PRRXL1,,,,,,,,,,,,,,,,,,
RN3,,,,,,,,,,,,,,,,,,
CDHF2,,,,,,,,,,,,,,,,,,
CDHF3,,,,,,,,,,,,,,,,,,
DSCAM2,,,,,,,,,,,,,,,,,,
DCC1,,,,,,,,,,,,,,,,,,
SART2,,,,,,,,,,,,,,,,,,
CDHF4,,,,,,,,,,,,,,,,,,
CDHF5,,,,,,,,,,,,,,,,,,
C20orf172,,,,,,,,,,,,,,,,,,
BP230,,,,,,,,,,,,,,,,,,
ACTDP,,,,,,,,,,,,,,,,,,
KIAA0472,,,,,,,,,,,,,,,,,,
C14orf126,,,,,,,,,,,,,,,,,,
CDT2,,,,,,,,,,,,,,,,,,
DRP3,,,,,,,,,,,,,,,,,,
BLOC1S8,,,,,,,,,,,,,,,,,,
MDS009,,,,,,,,,,,,,,,,,,
KIAA1528,,,,,,,,,,,,,,,,,,
BBAP,,,,,,,,,,,,,,,,,,
KIAA0937,,,,,,,,,,,,,,,,,,
CDC8,,,,,,,,,,,,,,,,,,
DUOX,,,,,,,,,,,,,,,,,,
LNOX2,,,,,,,,,,,,,,,,,,
DUS2L,,,,,,,,,,,,,,,,,,
CL100,,,,,,,,,,,,,,,,,,
MKP5,,,,,,,,,,,,,,,,,,
PIR1,,,,,,,,,,,,,,,,,,
BEDP,,,,,,,,,,,,,,,,,,
DUSP13,,,,,,,,,,,,,,,,,,
C20orf57,,,,,,,,,,,,,,,,,,
KIAA1700,,,,,,,,,,,,,,,,,,
LMWDSP20,,,,,,,,,,,,,,,,,,
DUSP17,,,,,,,,,,,,,,,,,,
PAC1,,,,,,,,,,,,,,,,,,
LMWDSP21,,,,,,,,,,,,,,,,,,
JSP1,,,,,,,,,,,,,,,,,,
LDP3,,,,,,,,,,,,,,,,,,
DUSP24,,,,,,,,,,,,,,,,,,
DUPD1,,,,,,,,,,,,,,,,,,
VHR,,,,,,,,,,,,,,,,,,
MKP2,,,,,,,,,,,,,,,,,,
VH3,,,,,,,,,,,,,,,,,,
MKP3,,,,,,,,,,,,,,,,,,
PYST2,,,,,,,,,,,,,,,,,,
DUX10,,,,,,,,,,,,,,,,,,
DUX4C,,,,,,,,,,,,,,,,,,
KIAA0208,,,,,,,,,,,,,,,,,,
DOM3L,,,,,,,,,,,,,,,,,,
C18orf26,,,,,,,,,,,,,,,,,,
DHC1,,,,,,,,,,,,,,,,,,
DNCI1,,,,,,,,,,,,,,,,,,
DNCI2,,,,,,,,,,,,,,,,,,
DNCLI1,,,,,,,,,,,,,,,,,,
DNCLI2,,,,,,,,,,,,,,,,,,
DHC1B,,,,,,,,,,,,,,,,,,
WDR60,,,,,,,,,,,,,,,,,,
WDR34,,,,,,,,,,,,,,,,,,
D2LIC,,,,,,,,,,,,,,,,,,
DLC1,,,,,,,,,,,,,,,,,,
DLC2,,,,,,,,,,,,,,,,,,
BITH,,,,,,,,,,,,,,,,,,
TCTEL1,,,,,,,,,,,,,,,,,,
TCTEX1D2,,,,,,,,,,,,,,,,,,
TCTE1L,,,,,,,,,,,,,,,,,,
TCTEX1D4,,,,,,,,,,,,,,,,,,
DYRK,,,,,,,,,,,,,,,,,,
MIRK,,,,,,,,,,,,,,,,,,
FER1L1,,,,,,,,,,,,,,,,,,
C20orf12,,,,,,,,,,,,,,,,,,
DZIP,,,,,,,,,,,,,,,,,,
KIAA0675,,,,,,,,,,,,,,,,,,
RBBP3,,,,,,,,,,,,,,,,,,
KIAA0075,,,,,,,,,,,,,,,,,,
E4F,,,,,,,,,,,,,,,,,,
TRAITS,,,,,,,,,,,,,,,,,,
C14orf11,,,,,,,,,,,,,,,,,,
KIAA1970,,,,,,,,,,,,,,,,,,
COE3,,,,,,,,,,,,,,,,,,
COE4,,,,,,,,,,,,,,,,,,
EBP2,,,,,,,,,,,,,,,,,,
EBRP,,,,,,,,,,,,,,,,,,
KIAA0604,,,,,,,,,,,,,,,,,,
DCI,,,,,,,,,,,,,,,,,,
DRS1,,,,,,,,,,,,,,,,,,
ECM29,,,,,,,,,,,,,,,,,,
ECSM2,,,,,,,,,,,,,,,,,,
ED1,,,,,,,,,,,,,,,,,,
TNFRSF27,,,,,,,,,,,,,,,,,,
DL,,,,,,,,,,,,,,,,,,
LSM16,,,,,,,,,,,,,,,,,,
HEDLS,,,,,,,,,,,,,,,,,,
EDEM,,,,,,,,,,,,,,,,,,
C20orf31,,,,,,,,,,,,,,,,,,
ETA,,,,,,,,,,,,,,,,,,
ETRB,,,,,,,,,,,,,,,,,,
ZFYVE2,,,,,,,,,,,,,,,,,,
EEF1A,,,,,,,,,,,,,,,,,,
EEF1AL,,,,,,,,,,,,,,,,,,
N6AMT2,,,,,,,,,,,,,,,,,,
C10orf138,,,,,,,,,,,,,,,,,,
FAM119B,,,,,,,,,,,,,,,,,,
EEF1B,,,,,,,,,,,,,,,,,,
EF1D,,,,,,,,,,,,,,,,,,
AIMP3,,,,,,,,,,,,,,,,,,
EF1G,,,,,,,,,,,,,,,,,,
EF2,,,,,,,,,,,,,,,,,,
FAM86A,,,,,,,,,,,,,,,,,,
DJBP,,,,,,,,,,,,,,,,,,
FBLN3,,,,,,,,,,,,,,,,,,
FBLN4,,,,,,,,,,,,,,,,,,
CFAP21,,,,,,,,,,,,,,,,,,
EFTUD1,,,,,,,,,,,,,,,,,,
EPLG1,,,,,,,,,,,,,,,,,,
EFL2,,,,,,,,,,,,,,,,,,
EPLG7,,,,,,,,,,,,,,,,,,
EFL3,,,,,,,,,,,,,,,,,,
EPLG5,,,,,,,,,,,,,,,,,,
EPLG8,,,,,,,,,,,,,,,,,,
KIAA0143,,,,,,,,,,,,,,,,,,
KIAA0953,,,,,,,,,,,,,,,,,,
KIAA0031,,,,,,,,,,,,,,,,,,
ERBB,,,,,,,,,,,,,,,,,,
C1orf12,,,,,,,,,,,,,,,,,,
EIT6,,,,,,,,,,,,,,,,,,
KROX24,,,,,,,,,,,,,,,,,,
KROX20,,,,,,,,,,,,,,,,,,
PILOT,,,,,,,,,,,,,,,,,,
KIAA0903,,,,,,,,,,,,,,,,,,
PAST,,,,,,,,,,,,,,,,,,
PAST2,,,,,,,,,,,,,,,,,,
EHD2,,,,,,,,,,,,,,,,,,
HCA10,,,,,,,,,,,,,,,,,,
ESE3,,,,,,,,,,,,,,,,,,
ECHD,,,,,,,,,,,,,,,,,,
EUHMTASE1,,,,,,,,,,,,,,,,,,
BAT8,,,,,,,,,,,,,,,,,,
PIG8,,,,,,,,,,,,,,,,,,
C15orf3,,,,,,,,,,,,,,,,,,
CRI2,,,,,,,,,,,,,,,,,,
EID3,,,,,,,,,,,,,,,,,,
SUI1,,,,,,,,,,,,,,,,,,
EIF1A,,,,,,,,,,,,,,,,,,
CDA02,,,,,,,,,,,,,,,,,,
HRI,,,,,,,,,,,,,,,,,,
PKR,,,,,,,,,,,,,,,,,,
PEK,,,,,,,,,,,,,,,,,,
GCN2,,,,,,,,,,,,,,,,,,
EIF2BA,,,,,,,,,,,,,,,,,,
EIF2BB,,,,,,,,,,,,,,,,,,
