UniProtKB:Q9NVH1	DNAJC11	
UniProtKB:Q9NVH0	EXD2	C14orf114|EXDL2
UniProtKB:Q5XX13	FBXW10	
UniProtKB:Q9NVG8	TBC1D13	
UniProtKB:Q96PZ7	CSMD1	KIAA1890|UNQ5952/PRO19863
UniProtKB:Q96PZ2	FAM111A	KIAA1895
UniProtKB:Q9NVF7	FBXO28	CENP-30|KIAA0483
UniProtKB:Q96PY6	NEK1	KIAA1901
UniProtKB:Q96PY5	FMNL2	FHOD2|KIAA1902
UniProtKB:Q9NVE5	USP40	
UniProtKB:Q9NVE4	CCDC87	
UniProtKB:Q96PX9	PLEKHG4B	KIAA1909
UniProtKB:Q96PX8	SLITRK1	KIAA1910|LRRC12|UNQ233/PRO266
UniProtKB:Q96PX6	CCDC85A	KIAA1912
UniProtKB:Q96PX1	RNF157	KIAA1917
UniProtKB:Q9NVD7	PARVA	MXRA2
UniProtKB:Q9NVD3	SETD4	C21orf18|C21orf27
UniProtKB:P81277	PRLH	PRH
UniProtKB:Q96Q89	KIF20B	KRMP1|MPHOSPH1
UniProtKB:P81274	GPSM2	LGN
UniProtKB:Q96Q83	ALKBH3	ABH3|DEPC1
UniProtKB:Q96Q80	DERL3	C22orf14|DER3|LLN2
UniProtKB:Q9NVC6	MED17	ARC77|CRSP6|DRIP77|DRIP80|TRAP80
UniProtKB:Q9NVC3	SLC38A7	SNAT7
UniProtKB:Q76KX8	ZNF534	KRBO3
UniProtKB:E7ETH6	ZNF587B	
UniProtKB:Q96Q77	CIB3	KIP3
UniProtKB:Q96PV6	LENG8	KIAA1932
UniProtKB:Q96PV4	PNMA5	KIAA1934
UniProtKB:Q96PV0	SYNGAP1	KIAA1938
UniProtKB:Q6GQQ9	OTUD7B	ZA20D1
UniProtKB:Q52WX2	SBK1	
UniProtKB:Q96PU9	CIMAP1A	ODF3|SHIPPO1|TISP50
UniProtKB:Q96PU8	QKI	HKQ
UniProtKB:Q96PU5	NEDD4L	KIAA0439|NEDL3
UniProtKB:Q96PU4	UHRF2	NIRF|RNF107
UniProtKB:Q9NVA2	SEPTIN11	SEPT11
UniProtKB:Q9NVA1	UQCC1	BZFB|C20orf44|UQCC
UniProtKB:Q96PT4	DUX3	
UniProtKB:Q96PT3	DUX5	
UniProtKB:Q96PS8	AQP10	
UniProtKB:Q96PS6	GAFA1	
UniProtKB:Q96Q45	TMEM237	ALS2CR4
UniProtKB:Q96Q42	ALS2	ALS2CR6|KIAA1563
UniProtKB:Q96Q40	CDK15	ALS2CR7|PFTK2
UniProtKB:B0YJ81	HACD1	PTPLA
UniProtKB:A0A1W2PRN1	A0A1W2PRN1	
UniProtKB:Q96Q35	FLACC1	ALS2CR12
UniProtKB:Q96PR1	KCNC2	
UniProtKB:Q9H9Z2	LIN28A	CSDD1|LIN28|ZCCHC1
UniProtKB:Q96Q27	ASB2	
UniProtKB:Q96PQ6	ZNF317	KIAA1588
UniProtKB:Q96PQ5	PPP1R2P1	
UniProtKB:Q9H9Y6	POLR1B	
UniProtKB:Q9H9Y4	GPN2	ATPBD1B|UNQ5828/PRO19647
UniProtKB:Q96PQ1	SIGLEC12	SIGLECL1|SLG|UNQ9215/PRO34042
UniProtKB:Q9H9Y2	RPF1	BXDC5
UniProtKB:Q96PP9	GBP4	
UniProtKB:Q96PP8	GBP5	UNQ2427/PRO4987
UniProtKB:Q96Q15	SMG1	ATX|KIAA0421|LIP
UniProtKB:Q96PP4	TSGA13	
UniProtKB:Q96Q11	TRNT1	CGI-47
UniProtKB:Q2Y0W8	SLC4A8	KIAA0739|NBC|NBC3|NDCBE1
UniProtKB:Q96Q07	BTBD9	KIAA1880
UniProtKB:Q96Q06	PLIN4	KIAA1881
UniProtKB:Q96Q04	LMTK3	KIAA1883|TYKLM3
UniProtKB:Q9NUZ1	ACOXL	
UniProtKB:Q96PN8	TSSK3	SPOGA3|STK22C
UniProtKB:Q9H9V9	JMJD4	
UniProtKB:Q9H9V4	RNF122	
UniProtKB:Q9NUY8	TBC1D23	NS4ATP1
UniProtKB:P24158	PRTN3	MBN
UniProtKB:P33908	MAN1A1	
UniProtKB:Q6XYQ8	SYT10	
UniProtKB:Q9BYS8	LRRC2	
UniProtKB:Q96PM9	ZNF385A	HZF|RZF|ZNF385
UniProtKB:Q96PM5	RCHY1	ARNIP|CHIMP|PIRH2|RNF199|ZNF363
UniProtKB:Q9NV96	TMEM30A	C6orf67|CDC50A
UniProtKB:P61289	PSME3	
UniProtKB:B0L653	KIR2DL5B	KIR2DL5|LOC124900574
UniProtKB:Q6V1X1	DPP8	DPRP1|MSTP097|MSTP135|MSTP141
UniProtKB:Q86SG7	LYG2	LYGH
UniProtKB:Q86SG6	NEK8	JCK|NEK12A
UniProtKB:Q86SG5	S100A7A	S100A15|S100A7L1
UniProtKB:Q86SG4	HMGN2P46	C15orf21
UniProtKB:Q86SG3	DAZ4	
UniProtKB:Q86SG2	ANKRD23	DARP
UniProtKB:Q6NT55	CYP4F22	
UniProtKB:Q6NT52	CGB2	
UniProtKB:Q09MP3	RAD51AP2	
UniProtKB:Q9NZ63	C9orf78	HCA59
UniProtKB:Q86SF2	GALNT7	
UniProtKB:P61266	STX1B	STX1B1|STX1B2
UniProtKB:Q86SE9	PCGF5	RNF159
UniProtKB:Q86SE8	NPM2	
UniProtKB:Q86SE5	RALYL	HNRPCL3
UniProtKB:Q6NT32	CES5A	CES7
UniProtKB:P61254	RPL26	
UniProtKB:Q6KF10	GDF6	BMP13|GDF16
UniProtKB:P61247	RPS3A	FTE1|MFTL
UniProtKB:P61244	MAX	BHLHD4
UniProtKB:Q13496	MTM1	CG2
UniProtKB:Q13495	MAMLD1	CG1|CXorf6
UniProtKB:Q13492	PICALM	CALM
UniProtKB:Q13491	GPM6B	M6B
UniProtKB:Q13490	BIRC2	API1|MIHB|RNF48
UniProtKB:P0DXC1	SRSP	
UniProtKB:Q6NT16	SLC18B1	C6orf192
UniProtKB:P61236	YPEL3	FKSG5
UniProtKB:Q13489	BIRC3	API2|MIHC|RNF49
UniProtKB:Q13488	TCIRG1	ATP6N1C|ATP6V0A3
UniProtKB:Q13487	SNAPC2	SNAP45
UniProtKB:Q13485	SMAD4	DPC4|MADH4
UniProtKB:Q9NZ81	PRR13	TXR1|BM-041
UniProtKB:Q13480	GAB1	
UniProtKB:Q9NYW6	TAS2R3	
UniProtKB:Q6NT04	TIGD7	
UniProtKB:P61225	RAP2B	
UniProtKB:P61224	RAP1B	OK/SW-cl.11
UniProtKB:P61221	ABCE1	RLI|RNASEL1|RNASELI|RNS4I|OK/SW-cl.40
UniProtKB:Q13478	IL18R1	IL1RRP
UniProtKB:Q13477	MADCAM1	
UniProtKB:P04198	MYCN	BHLHE37|NMYC
UniProtKB:Q13474	DRP2	
UniProtKB:P04196	HRG	
UniProtKB:Q13472	TOP3A	TOP3
UniProtKB:O15397	IPO8	RANBP8
UniProtKB:O15394	NCAM2	NCAM21
UniProtKB:O15392	BIRC5	API4|IAP4
UniProtKB:O15391	YY2	ZNF631
UniProtKB:P61218	POLR2F	POLRF
UniProtKB:Q6UQ28	PLET1	C11orf34
UniProtKB:Q13469	NFATC2	NFAT1|NFATP
UniProtKB:Q13467	FZD5	C2orf31
UniProtKB:Q13464	ROCK1	
UniProtKB:Q9NZZ3	CHMP5	C9orf83|SNF7DC2|CGI-34|HSPC177|PNAS-114|PNAS-2
UniProtKB:Q13461	FOXE3	FKHL12|FREAC8
UniProtKB:P04183	TK1	
UniProtKB:P04181	OAT	
UniProtKB:P04180	LCAT	
UniProtKB:Q9NYX4	CALY	DRD1IP
UniProtKB:O15382	BCAT2	BCATM|BCT2|ECA40
UniProtKB:O15381	NVL	NVL2
UniProtKB:Q6V1P9	DCHS2	CDH27|CDHJ|PCDH23|PCDHJ
UniProtKB:P61204	ARF3	
UniProtKB:P61201	COPS2	CSN2|TRIP15
UniProtKB:Q13459	MYO9B	MYR5
UniProtKB:P04179	SOD2	
UniProtKB:Q13454	TUSC3	N33
UniProtKB:O15379	HDAC3	
UniProtKB:Q13451	FKBP5	AIG6|FKBP51
UniProtKB:O15375	SLC16A5	MCT5|MCT6
UniProtKB:O15374	SLC16A4	MCT4|MCT5
UniProtKB:O15372	EIF3H	EIF3S3
UniProtKB:O15371	EIF3D	EIF3S7
UniProtKB:O15370	SOX12	SOX22
UniProtKB:Q29RF7	PDS5A	KIAA0648|PDS5|PIG54
UniProtKB:Q13449	LSAMP	IGLON3|LAMP
UniProtKB:Q13445	TMED1	IL1RL1L|IL1RL1LG
UniProtKB:Q13444	ADAM15	MDC15
UniProtKB:Q13443	ADAM9	KIAA0021|MCMP|MDC9|MLTNG
UniProtKB:Q13442	PDAP1	HASPP28
UniProtKB:O15360	FANCA	FAA|FACA|FANCH
UniProtKB:Q13439	GOLGA4	
UniProtKB:Q13438	OS9	
UniProtKB:Q13435	SF3B2	SAP145
UniProtKB:Q9NZW5	PALS2	MPP6|VAM1
UniProtKB:Q9NZW4	DSPP	
UniProtKB:Q13432	UNC119	RG4
UniProtKB:O15357	INPPL1	SHIP2
UniProtKB:O15355	PPM1G	PPM1C
UniProtKB:P04150	NR3C1	GRL
UniProtKB:O15353	FOXN1	RONU|WHN
UniProtKB:O15350	TP73	P73
UniProtKB:Q6NSJ5	LRRC8E	
UniProtKB:Q6NSJ2	PHLDB3	
UniProtKB:Q6NSJ0	MYORG	KIAA1161
UniProtKB:Q13428	TCOF1	
UniProtKB:Q9NZV8	KCND2	KIAA1044
UniProtKB:Q9NZV7	ZIM2	ZNF656
UniProtKB:Q9NZV6	MSRB1	SEPX1|HSPC270
UniProtKB:Q9NZV5	SELENON	SELN|SEPN1
UniProtKB:Q13423	NNT	
UniProtKB:Q13422	IKZF1	IK1|IKAROS|LYF1|ZNFN1A1
UniProtKB:Q13421	MSLN	MPF
UniProtKB:Q9NZV1	CRIM1	S52|UNQ1886/PRO4330
UniProtKB:P04141	CSF2	GMCSF
UniProtKB:O15344	MID1	FXY|RNF59|TRIM18|XPRF
UniProtKB:O15342	ATP6V0E1	ATP6H|ATP6V0E
UniProtKB:Q6NSI8	SANBR	KIAA1841
UniProtKB:Q6NSI4	RADX	CXorf57
UniProtKB:Q6NSI3	FAM53A	
UniProtKB:Q6NSI1	ANKRD26P1	
UniProtKB:Q13418	ILK	ILK1|ILK2
UniProtKB:Q9NZU7	CABP1	
UniProtKB:Q13415	ORC1	ORC1L|PARC1
UniProtKB:Q9NZU5	LMCD1	
UniProtKB:Q9NZU1	FLRT1	UNQ752/PRO1483
UniProtKB:Q9NZU0	FLRT3	KIAA1469|UNQ856/PRO1865
UniProtKB:O15335	CHAD	SLRR4A
UniProtKB:Q13409	DYNC1I2	DNCI2|DNCIC2
UniProtKB:Q13405	MRPL49	C11orf4|NOF1|OK/SW-cl.67
UniProtKB:Q13404	UBE2V1	CROC1|UBE2V|UEV1|P/OKcl.19
UniProtKB:Q13402	MYO7A	USH1B
UniProtKB:Q9NZT2	OGFR	
UniProtKB:O15327	INPP4B	
UniProtKB:O15321	TM9SF1	
UniProtKB:P80294	MT1H	
UniProtKB:Q8N414	PGBD5	
UniProtKB:Q9NZS9	BFAR	BAR|RNF47
UniProtKB:P04118	CLPS	
UniProtKB:O15318	POLR3G	
UniProtKB:O15315	RAD51B	RAD51L1|REC2
UniProtKB:Q2M2I3	FAM83E	
UniProtKB:Q9NZR4	VSX1	RINX
UniProtKB:Q9NZR2	LRP1B	LRPDIT
UniProtKB:Q9NZR1	TMOD2	NTMOD
UniProtKB:O15305	PMM2	
UniProtKB:O15304	SIVA1	SIVA
UniProtKB:A8MV65	VGLL3	
UniProtKB:Q9NZQ9	TMOD4	
UniProtKB:Q9NZQ8	TRPM5	LTRPC5|MTR1
UniProtKB:Q9NZQ7	CD274	B7H1|PDCD1L1|PDCD1LG1|PDL1
UniProtKB:Q9NZQ3	NCKIPSD	AF3P21|SPIN90
UniProtKB:Q9NZQ0	DNAJC27	RABJS|RBJ
UniProtKB:Q8N3S3	PHTF2	
UniProtKB:Q9NZP8	C1RL	C1RL1|C1RLP|CLSPA
UniProtKB:Q9NZP6	NPAP1	C15orf2
UniProtKB:Q9NZP5	OR5AC2	
UniProtKB:Q9NZP2	OR6C2	
UniProtKB:Q9NZP0	OR6C3	
UniProtKB:H3BPF8	GOLGA8S	
UniProtKB:Q8N3T6	TMEM132C	
UniProtKB:P0DX53	GOLGA8G	
UniProtKB:P0DX52	GOLGA8F	
UniProtKB:P34897	SHMT2	
UniProtKB:P34896	SHMT1	
UniProtKB:Q9NZN9	AIPL1	AIPL2
UniProtKB:Q9NZN8	CNOT2	CDC36|NOT2|HSPC131|MSTP046
UniProtKB:Q9NZN5	ARHGEF12	KIAA0382|LARG
UniProtKB:Q9NZN4	EHD2	PAST2
UniProtKB:Q9NZN3	EHD3	EHD2|PAST3
UniProtKB:Q9NZM6	PKD2L2	TRPP5
UniProtKB:Q9NZM5	NOP53	GLT|GLTSCR2|PICT1
UniProtKB:Q9NZM4	BICRA	GLTSCR1
UniProtKB:Q9NZM3	ITSN2	KIAA1256|SH3D1B|SWAP
UniProtKB:Q9NZM1	MYOF	FER1L3|KIAA1207
UniProtKB:Q9NZL9	MAT2B	TGR|MSTP045|Nbla02999|UNQ2435/PRO4995
UniProtKB:Q9NZL6	RGL1	KIAA0959|RGL
UniProtKB:Q9NZL4	HSPBP1	HSPBP|PP1845
UniProtKB:Q9NZL3	ZNF224	BMZF2|KOX22|ZNF233|ZNF255|ZNF27
UniProtKB:Q03188	CENPC	CENPC1|ICEN7
UniProtKB:P56597	NME5	
UniProtKB:Q03181	PPARD	NR1C2|PPARB
UniProtKB:P14384	CPM	
UniProtKB:Q9NZK7	PLA2G2E	
UniProtKB:Q9NZK5	ADA2	ADGF|CECR1|IDGFL
UniProtKB:Q6PJG2	MIDEAS	C14orf117|C14orf43|ELMSAN1
UniProtKB:O15173	PGRMC2	DG6|PMBP
UniProtKB:Q96SM3	CPXM1	CPX1|CPXM|UNQ3015/PRO9782
UniProtKB:Q9NY99	SNTG2	
UniProtKB:Q13247	SRSF6	SFRS6|SRP55
UniProtKB:Q9NY97	B3GNT2	B3GALT7|B3GNT1
UniProtKB:Q9NXX6	NSMCE4A	C10orf86|PP4762
UniProtKB:Q13243	SRSF5	HRS|SFRS5|SRP40
UniProtKB:Q9NY93	DDX56	DDX21|NOH61
UniProtKB:Q13241	KLRD1	CD94
UniProtKB:Q9NY91	SLC5A4	SAAT1|SGLT3
UniProtKB:O15165	LDLRAD4	C18orf1
UniProtKB:O15164	TRIM24	RNF82|TIF1|TIF1A
UniProtKB:O15162	PLSCR1	
UniProtKB:O15160	POLR1C	POLR1E
UniProtKB:Q96SL8	FIZ1	ZNF798
UniProtKB:Q96SL4	GPX7	GPX6|UNQ469/PRO828
UniProtKB:Q96SL1	SLC49A4	DIRC2
UniProtKB:Q9NXW9	ALKBH4	ABH4
UniProtKB:Q13237	PRKG2	PRKGR2
UniProtKB:Q9NY87	SPANXC	
UniProtKB:Q13233	MAP3K1	MAPKKK1|MEKK|MEKK1
UniProtKB:Q13232	NME3	
UniProtKB:Q9NXW2	DNAJB12	
UniProtKB:O15156	ZBTB7B	ZBTB15|ZFP67|ZNF857B
UniProtKB:O15155	BET1	
UniProtKB:O15151	MDM4	MDMX
UniProtKB:Q96SK3	ZNF607	
UniProtKB:Q96SK2	TMEM209	
UniProtKB:Q13228	SELENBP1	SBP
UniProtKB:Q13227	GPS2	
UniProtKB:Q9NXV6	CDKN2AIP	CARF
UniProtKB:Q13224	GRIN2B	NMDAR2B
UniProtKB:Q9NY74	ETAA1	ETAA16
UniProtKB:Q9NY72	SCN3B	KIAA1158
UniProtKB:O15146	MUSK	
UniProtKB:O15145	ARPC3	ARC21
UniProtKB:O15144	ARPC2	ARC34|PRO2446
UniProtKB:O15143	ARPC1B	ARC41
UniProtKB:Q96SJ8	TSPAN18	UNQ3042/PRO9858
UniProtKB:Q13219	PAPPA	
UniProtKB:H3BNL1	CIMIP7	C3orf84
UniProtKB:Q13217	DNAJC3	P58IPK|PRKRI
UniProtKB:Q13216	ERCC8	CKN1|CSA
UniProtKB:Q13214	SEMA3B	SEMA5|SEMAA
UniProtKB:Q9NY64	SLC2A8	GLUT8|GLUTX1
UniProtKB:Q9NY61	AATF	CHE1|DED|HSPC277
UniProtKB:O15131	KPNA5	
UniProtKB:O15130	NPFF	
UniProtKB:Q96SI9	STRBP	SPNR
UniProtKB:Q96SI1	KCTD15	
UniProtKB:Q9NY59	SMPD3	
UniProtKB:Q13207	TBX2	
UniProtKB:Q9NY57	STK32B	YANK2|UNQ3003/PRO9744
UniProtKB:Q9NY56	OBP2A	
UniProtKB:Q13203	MYBPH	
UniProtKB:Q13202	DUSP8	C11orf81|VH5
UniProtKB:Q13201	MMRN1	ECM|EMILIN4|GPIA*|MMRN
UniProtKB:Q13200	PSMD2	TRAP2
UniProtKB:O15126	SCAMP1	SCAMP
UniProtKB:O15123	ANGPT2	
UniProtKB:O15121	DEGS1	DES1|MLD|MIG15
UniProtKB:O15120	AGPAT2	
UniProtKB:Q9NY47	CACNA2D2	KIAA0558
UniProtKB:Q9NY46	SCN3A	KIAA1356|NAC3
UniProtKB:Q9NY43	BARHL2	
UniProtKB:O15118	NPC1	
UniProtKB:O15117	FYB1	FYB|SLAP130
UniProtKB:O15116	LSM1	CASM
UniProtKB:P0DUX1	SPDYE12	SPDYE12P
UniProtKB:P0DUX0	SPDYE10	SPDYE10P
UniProtKB:O15111	CHUK	IKKA|TCF16
UniProtKB:Q76NI1	KNDC1	C10orf23|KIAA1768|RASGEF2|VKIND|hucep-9
UniProtKB:Q9NXR8	ING3	HSPC301
UniProtKB:Q9NY37	ASIC5	ACCN5|HINAC
UniProtKB:Q9NY35	CLDND1	C3orf4|HSPC174|PSEC0054|UNQ2511/PRO6000
UniProtKB:Q9NY33	DPP3	
UniProtKB:Q9NXR1	NDE1	NUDE
UniProtKB:Q9NY30	BTG4	PC3B
UniProtKB:O15105	SMAD7	MADH7|MADH8
UniProtKB:Q5SW79	CEP170	FAM68A|KAB|KIAA0470
UniProtKB:Q96SF7	TBX15	TBX14
UniProtKB:Q96SF2	CCT8L2	CESK1
UniProtKB:Q69YZ2	TMEM200B	TTMB
UniProtKB:Q9NY28	GALNT8	
UniProtKB:Q9NY27	PPP4R2	SBBI57
UniProtKB:Q9NY26	SLC39A1	IRT1|ZIP1|ZIRTL|CGI-08|CGI-71
UniProtKB:Q9NY25	CLEC5A	CLECSF5|MDL1
UniProtKB:P0DV77	TPRX2	
UniProtKB:Q96SE7	ZNF347	ZNF1111
UniProtKB:Q96SE0	ABHD1	LABH1
UniProtKB:Q9NXP7	GIN1	TGIN1|ZH2C2
UniProtKB:Q9NY15	STAB1	FEEL1|KIAA0246
UniProtKB:Q9NY12	GAR1	NOLA1
UniProtKB:P0DV60	LCE7A	
UniProtKB:Q96SD1	DCLRE1C	ARTEMIS|ASCID|SCIDA|SNM1C
UniProtKB:B0L3A2	FBXW7-AS1	DEAR|DEspR
UniProtKB:Q96SC8	DMRTA2	DMRT5
UniProtKB:Q8N661	TMEM86B	
UniProtKB:Q69YW2	STUM	C1orf95
UniProtKB:Q9NXN4	GDAP2	
UniProtKB:Q5SW96	LDLRAP1	ARH
UniProtKB:A8MVW5	HEPACAM2	MIKI|UNQ305/PRO346
UniProtKB:Q96SB8	SMC6	SMC6L1
UniProtKB:A7MCY6	TBKBP1	KIAA0775|SINTBAD
UniProtKB:Q96SB4	SRPK1	
UniProtKB:Q96SB3	PPP1R9B	PPP1R6
UniProtKB:Q96SA4	SERINC2	TDE2L|FKSG84|UNQ263/PRO300
UniProtKB:E7EW31	PROB1	C5orf65
UniProtKB:Q69YU3	ANKRD34A	ANKRD34
UniProtKB:Q9NXL9	MCM9	C6orf61|MCMDC1
UniProtKB:Q9NXL6	SIDT1	
UniProtKB:Q03252	LMNB2	LMN2
UniProtKB:Q9NXL2	ARHGEF38	
UniProtKB:P0DUQ2	PRAMEF9	
UniProtKB:P0DUQ1	PRAMEF15	
UniProtKB:Q8N693	ESX1	ESX1L|ESX1R
UniProtKB:Q8N697	SLC15A4	PHT1|PTR4|FP12591
UniProtKB:Q9NXK8	FBXL12	FBL12
UniProtKB:Q9NXK6	PAQR5	MPRG
UniProtKB:P14174	MIF	GLIF|MMIF
UniProtKB:Q9NXJ5	PGPEP1	PGPI
UniProtKB:Q5SVZ6	ZMYM1	
UniProtKB:Q9NXJ0	MS4A12	
UniProtKB:Q9NXI6	RNF186	
UniProtKB:P14151	SELL	LNHR|LYAM1
UniProtKB:Q9NXH9	TRMT1	
UniProtKB:Q9NXH8	TOR4A	C9orf167
UniProtKB:Q69YQ0	SPECC1L	CYTSA|KIAA0376
UniProtKB:Q9NXH3	PPP1R14D	GBPI
UniProtKB:A7MD48	SRRM4	KIAA1853
UniProtKB:Q9NXG6	P4HTM	PH4
UniProtKB:Q9NXG2	THUMPD1	
UniProtKB:Q9NXG0	CNTLN	C9orf101|C9orf39
UniProtKB:P14138	EDN3	
UniProtKB:P14136	GFAP	
UniProtKB:Q9NXF8	ZDHHC7	
UniProtKB:Q9NXF7	DCAF16	C4orf30
UniProtKB:Q9NXF1	TEX10	L18|Nbla10363
UniProtKB:Q96RY7	IFT140	KIAA0590|WDTC2
UniProtKB:Q96RY5	CRAMP1	C16orf34|CRAMP1L|HN1L|KIAA1426
UniProtKB:Q69YN4	VIRMA	KIAA1429|MSTP054
UniProtKB:Q69YN2	CWF19L1	
UniProtKB:Q9NXE8	CWC25	CCDC49
UniProtKB:Q9NXE4	SMPD4	KIAA1418|SKNY
UniProtKB:Q96S99	PLEKHF1	APPD|LAPF|ZFYVE15
UniProtKB:P09884	POLA1	POLA
UniProtKB:Q96S96	PEBP4	CORK1|UNQ1933/PRO4408
UniProtKB:Q96S95	CAMK2N2	
UniProtKB:Q96S94	CCNL2	SB138
UniProtKB:Q96S90	LYSMD1	SB145
UniProtKB:Q9NXD2	MTMR10	
UniProtKB:Q0JRZ9	FCHO2	
UniProtKB:Q96RW7	HMCN1	FIBL6
UniProtKB:Q96S86	HAPLN3	EXLD1|UNQ238/PRO271
UniProtKB:Q96S82	UBL7	BMSCUBP|SB132
UniProtKB:Q69YL0	NCBP2AS2	HIAR
UniProtKB:Q9NXC5	MIOS	
UniProtKB:P0DUH7	HRURF	U2HR
UniProtKB:Q9NXC2	GFOD1	C6orf114
UniProtKB:Q96S79	RASL10B	
UniProtKB:Q96RV3	PCNX1	KIAA0805|KIAA0995|PCNX|PCNXL1
UniProtKB:Q9NXB9	ELOVL2	ELG3|SSC2
UniProtKB:Q9NXB0	MKS1	
UniProtKB:P60002	ELOF1	
UniProtKB:Q76N89	HECW1	KIAA0322|NEDL1
UniProtKB:Q96RU8	TRIB1	C8FW|GIG2|TRB1
UniProtKB:Q96RU7	TRIB3	C20orf97|NIPK|SKIP3|TRB3
UniProtKB:Q96S66	CLCC1	KIAA0761|MCLC
UniProtKB:Q96S65	CSRNP1	AXUD1|TAIP3
UniProtKB:Q96RU3	FNBP1	FBP17|KIAA0554
UniProtKB:Q96RU2	USP28	KIAA1515
UniProtKB:Q9NXA8	SIRT5	SIR2L5
UniProtKB:Q96S59	RANBP9	RANBPM
UniProtKB:Q96RT8	TUBGCP5	GCP5|KIAA1899
UniProtKB:Q96RT7	TUBGCP6	GCP6|KIAA1669
UniProtKB:Q96RT6	CTAGE1	CTAGE2
UniProtKB:Q96S55	WRNIP1	WHIP
UniProtKB:Q96S53	TESK2	
UniProtKB:Q96S52	PIGS	UNQ1873/PRO4316
UniProtKB:Q9BXP2	SLC12A9	CCC6|CIP1
UniProtKB:A0A1W2PPM1	CPHXL	CPHX1
UniProtKB:P60022	DEFB1	BD1|HBD1
UniProtKB:Q96RS6	NUDCD1	CML66
UniProtKB:Q96S44	TP53RK	C20orf64|PRPK
UniProtKB:Q69YH5	CDCA2	
UniProtKB:Q96S42	NODAL	
UniProtKB:Q96RS0	TGS1	HCA137|NCOA6IP|PIMT
UniProtKB:P0DUD4	SPDYE15	
UniProtKB:P0DUD3	SPDYE14	
UniProtKB:P0DUD2	SPDYE17	
UniProtKB:P0DUD1	SPDYE8	
UniProtKB:P60033	CD81	TAPA1|TSPAN28
UniProtKB:Q96S38	RPS6KC1	RPK118
UniProtKB:Q9GZZ9	UBA5	UBE1DC1
UniProtKB:Q9GZZ8	LACRT	
UniProtKB:Q9GZZ7	GFRA4	
UniProtKB:Q9GZZ6	CHRNA10	NACHRA10
UniProtKB:Q96RR1	TWNK	C10orf2|PEO1
UniProtKB:Q9GZZ1	NAA50	MAK3|NAT13|NAT5
UniProtKB:Q9GZZ0	HOXD1	HOX4|HOX4G
UniProtKB:Q13191	CBLB	RNF56|Nbla00127
UniProtKB:Q13190	STX5	STX5A
UniProtKB:P24390	KDELR1	ERD2.1
UniProtKB:Q96RQ9	IL4I1	FIG1|UNQ636/PRO1265
UniProtKB:Q9GZY8	MFF	C2orf33|AD030|AD033|GL004
UniProtKB:Q9GZY6	LAT2	LAB|NTAL|WBS15|WBSCR15|WBSCR5|HSPC046
UniProtKB:Q96RQ3	MCCC1	MCCA
UniProtKB:Q9GZY4	COA1	C7orf44|MITRAC15
UniProtKB:Q96S21	RAB40C	RARL|RASL8C
UniProtKB:Q13188	STK3	KRS1|MST2
UniProtKB:Q9GZY1	PBOV1	UROC28
UniProtKB:Q9GZY0	NXF2	NXF2B|TAPL2
UniProtKB:Q13185	CBX3	
UniProtKB:Q13183	SLC13A2	NADC1|SDCT1
UniProtKB:P24386	CHM	REP1|TCD
UniProtKB:P24385	CCND1	BCL1|PRAD1
UniProtKB:A5PLL7	PEDS1	KUA|PDES|TMEM189
UniProtKB:A5PLL1	ANKRD34B	
UniProtKB:P81408	ENTREP3	C1orf2|COTE1|FAM189B
UniProtKB:Q96RP9	GFM1	EFG|EFG1|GFM
UniProtKB:Q9NUX5	POT1	
UniProtKB:Q9NV92	NDFIP2	KIAA1165|N4WBP5A
UniProtKB:Q02127	DHODH	
UniProtKB:Q96PL2	TECTB	
UniProtKB:Q96PL1	SCGB3A2	PNSP1|UGRP1|UNQ566/PRO1128
UniProtKB:Q9NV88	INTS9	RC74
UniProtKB:P49913	CAMP	CAP18|FALL39|HSD26
UniProtKB:Q96PK6	RBM14	SIP
UniProtKB:Q9H9S5	FKRP	
UniProtKB:Q9H9S3	SEC61A2	
UniProtKB:Q9NUV9	GIMAP4	IAN1|IMAP4|MSTP062
UniProtKB:Q9NUV7	SPTLC3	C20orf38|SPTLC2L
UniProtKB:Q9NV70	EXOC1	SEC3|SEC3L1|BM-012
UniProtKB:Q9H9R9	DBNDD1	
UniProtKB:Q96PJ5	FCRL4	FCRH4|IFGP2|IRTA1
UniProtKB:Q9NUU7	DDX19A	DDX19L
UniProtKB:Q9NV66	TYW1	RSAFD1
UniProtKB:Q9NV64	TMEM39A	SUSR2
UniProtKB:Q96PI1	SPRR4	
UniProtKB:Q9H9Q2	COPS7B	CSN7B
UniProtKB:Q9NV58	RNF19A	RNF19
UniProtKB:Q9NV56	MRGBP	C20orf20
UniProtKB:Q9NUT2	ABCB8	MABC1|MITOSUR
UniProtKB:Q9H9P5	UNKL	C16orf28|ZC3H5L|ZC3HDC5L
UniProtKB:Q96PH1	NOX5	
UniProtKB:Q9H9P2	CHODL	C21orf68|PRED12|UNQ872/PRO1890
UniProtKB:Q9NUS5	AP5S1	C20orf29
UniProtKB:P98198	ATP8B2	ATPID|KIAA1137
UniProtKB:P98196	ATP11A	ATPIH|ATPIS|KIAA1021
UniProtKB:P98194	ATP2C1	KIAA1347|PMR1L|HUSSY-28
UniProtKB:Q96PG8	BBC3	PUMA
