"roi","diagnosis_beta","Advan_inno","BrainGluSchi","Baltimore","Dallas","dallas","boston","chicago","COBRE","HCP","A","C","MultidimCog","speech","KUT","KTT","UTO","Study_neura","Transdiagnostic2","Transdiagnostic1","no_Advan_inno","no_BrainGluSchi","no_Baltimore","no_Dallas","no_dallas","no_boston","no_hartford","no_georgia","no_chicago","no_COBRE","no_HCP","no_A","no_C","no_MultidimCog","no_speech","no_SWA","no_HUH","no_HKH","no_COI","no_KUT","no_KTT","no_UTO","no_Study_neura","no_Transdiagnostic2","no_Transdiagnostic1"
"41",0.130322619020087,-0.128105526638438,0.530311195008467,-0.479148503749556,-0.923861552573847,0.207190266353743,-0.399227455054487,0.939880984773783,0.359787314137829,0.686897234463838,-0.202521440023604,-0.141379129055656,-0.30137900152263,0.156928943837149,-0.439102999401529,-0.37191544404677,0.259615125819137,0.0925905802155405,1.48672933345827,1.24485123195238,0.154471691602902,0.106911326204047,0.176806783834501,0.169879982284575,0.120830839610037,0.174281750290907,0.148001871351436,0.132814293238645,0.084009754720892,0.100845793865849,0.0967041474610539,0.148880785032855,0.132393858749378,0.173304894975281,0.123580690629679,0.11937492891767,0.124708986559882,0.120883720472288,0.131837492318381,0.184597474371656,0.173617074160389,0.130337896969385,0.126352223612057,0.0710149321914462,0.0402296665899433
"42",1.13230437232589,1.42493165984113,0.899240758368626,0.752450865094378,0.131579605870233,0.613056235352115,0.329939383321734,0.679122150488122,1.99073123155027,0.447483597565153,1.37620689512321,0.947824050449985,1.69217560924976,1.05571265918168,1.8955445026166,0.42266597369005,-0.104419224188492,1.1178401491678,0.319552119571743,-0.800351665754487,1.07449236902562,1.13086589378202,1.17849694725701,1.14570932285169,1.14868112033839,1.15735220564573,1.13002831549229,1.10443321746363,1.15185691524819,1.03389176295267,1.19479756385071,1.08807508662585,1.13224945575194,1.00489062860815,1.13111250853617,1.15077618172608,1.15506044725541,1.14775355176854,1.13977943281017,1.01027866869163,1.21807008167149,1.21699957600981,1.09669520123909,1.13274045094372,1.19369032139012
"43",0.598331243415849,0.572205029930583,-0.495686312943593,0.820007647737422,0.57924363554774,0.0954152591920798,0.83793116328707,0.410740171257261,0.194412627946397,-0.304536538235336,1.27187946063526,0.145602130469133,0.35442185609128,0.551631891570155,0.485343016364712,0.497095623494251,0.513960012483549,1.04955171249905,0.202273913818422,0.754470813469122,0.590542784512756,0.657326550461876,0.544442976647429,0.586543249053668,0.634854128604634,0.542094447648247,0.602193663571851,0.577802535551813,0.59603741029983,0.627717883977839,0.686010536671197,0.543418009200167,0.622432806842101,0.648224481463297,0.592382016533427,0.610475118294698,0.612796681378117,0.608901577731427,0.609972724110954,0.58074274205449,0.576054208858632,0.593122179075135,0.553102333670983,0.594842236698209,0.546773914835505
"44",1.10211717705774,-0.227290767902957,2.06781449570852,1.37618833813137,1.13488439852617,1.27554374988196,-0.249574484345564,0.865255757823898,0.680473072510358,1.46455032361074,1.24075147642073,1.46392160559736,-0.134682783152878,1.26396509893085,1.36037946690441,1.64299909468878,0.066334366213504,0.477861397943607,-0.493602149084864,-0.713105748698289,1.19579737671368,1.04503675240432,1.01805974519294,1.08198591622194,1.06607014895468,1.18283496372626,1.10760067563363,1.11190119947852,1.10063865877431,1.11807151660632,1.03627283906798,1.05695594765083,1.07023125632919,1.16006226584317,1.09221151206346,1.12130222570987,1.11497057848933,1.11857695004904,1.09687693780349,1.031725971779,1.00611671745119,1.17382356813336,1.11466350106047,1.13215075859298,1.14826717442712
"45",0.519565366541363,0.512772096827122,0.667571000485658,0.488531503221083,1.6136326171591,0.3603356412068,-0.44285870234055,-0.234405598351029,0.132944131040381,0.465842564486177,1.67315753066019,0.500170864567016,-0.165488350401166,-0.128103438184743,1.06905906464421,0.183286053108828,1.17685723108495,0.696618603304229,-0.297876881650709,0.536250876721025,0.508983365966447,0.521528279138634,0.504929472768877,0.464604169105288,0.514546874836679,0.579593066762889,0.52516688927005,0.531630479912418,0.548477580417285,0.558476133726096,0.560845118983112,0.448443504304045,0.514971354747113,0.577895159385115,0.551521896587715,0.529017055828556,0.518082025609884,0.522609257931489,0.532549352942778,0.417409484319833,0.566238165588907,0.466444128520414,0.497624512578951,0.538914459357552,0.482169129768868
"46",-0.231617079298806,-1.31005517336289,0.0333011378173843,0.494817106647316,0.362629295300648,-0.31530440351879,-1.00290339579135,-0.743952533415478,0.106374412998971,-1.43427888176892,0.337374664635952,-0.188606447684067,-0.612717258685667,-0.0919552445669194,0.938850151918416,-0.00298738436053014,0.306745892513244,0.735470745881641,-0.378478887397498,0.871388435648369,-0.133590108383622,-0.244422483543706,-0.328362868240794,-0.253110389196382,-0.22388468796686,-0.158253462557611,-0.229630741996136,-0.234944281484609,-0.190287651295103,-0.247030005926569,-0.0797664323342608,-0.253626113155963,-0.22392046186722,-0.19929221358724,-0.237145984693382,-0.212222668624616,-0.225937268644343,-0.22922286537839,-0.224997730328235,-0.360587322195358,-0.239861264096915,-0.274618514908519,-0.277642770433738,-0.214786989353161,-0.287800167702146
"47",-0.208075048886602,-0.346830041895182,0.0445621233636887,0.236846523505221,0.114754728317488,-1.30777538650069,0.944142634646548,-0.419983001312443,-0.434926628449528,-0.260369617106131,0.682867135375586,-0.237195160378384,-1.07759906131624,-0.235735255956104,-0.837660044512501,-0.170362079691032,0.986833630290166,0.0254403587039332,1.36919848386887,-0.496671893456259,-0.183901575753456,-0.220450332931538,-0.25713465200113,-0.194524725022363,-0.146066960928802,-0.303121711782588,-0.217262344480915,-0.241509463392725,-0.187620030683008,-0.189458180448072,-0.183869634684916,-0.250151399788569,-0.193506932685246,-0.0663469620596607,-0.213633224117389,-0.187178698495009,-0.210203197845372,-0.211973300296587,-0.208345619130876,-0.136730167065956,-0.233216628214014,-0.302599513577223,-0.217483803119859,-0.249589398952102,-0.190378971482025
"48",0.0404643178610974,-0.385110794998948,-0.361767274103825,0.936178531821,0.280668654782837,-0.147494858733878,-0.685260025604711,-0.564391904347008,-0.328785243096171,-1.03163932001953,0.524794291210356,0.331819430838034,-0.084390160363766,-0.532719133976381,0.929391114698147,0.792687890044482,0.0844378351478076,0.521543447170381,0.621477288945662,0.870805532425308,0.089326239256989,0.076903957674215,-0.084910396657396,0.0304817787650276,0.0622883949145012,0.0914286577107818,0.0451462275161981,0.0309805664553331,0.0553552963605171,0.0819927450123749,0.15608424453109,0.0165193618792908,0.0276392891430608,0.0608407654808636,0.0742213585551844,0.0572672049114302,0.0369116040366754,0.040435039331143,0.0472188595704551,-0.062678854812599,-0.0012251456450221,0.0579690830082306,0.010619562562452,0.0238286915761006,-0.0125265154981367
"49",0.453652002398834,0.387179027467437,0.101452346845501,0.295090833459347,1.48525864465338,1.20947239118826,1.35338752463592,0.84972717825328,-0.429764898055153,0.771732648589571,-0.611360084688234,1.18980099635855,1.10405439298525,1.38740614712742,-0.440649716874062,0.467648423385519,-1.19341169745451,-0.760560390467633,-2.14794401079735,-1.06412879826945,0.456052508411245,0.459443093405043,0.47455772454588,0.399903888471761,0.388080067193587,0.338258305344866,0.450324974443402,0.460271703935684,0.413576506038604,0.532610766471792,0.372288749104599,0.491305178368225,0.390455223467214,0.376803426365851,0.390175801282132,0.436974849617881,0.455343295383075,0.44886376809968,0.460724039328926,0.517664490720503,0.435686883592703,0.57654777459884,0.529268544268834,0.535626547661291,0.524704353105846
"50",0.157146444682749,0.10579150649621,0.249743927746404,0.745436061802127,-0.0898540645238204,0.522038948041055,-0.703238761824489,0.688660614250838,-0.854699790334294,0.0759909658083146,-0.860274912627405,1.54843029453142,0.206317243791969,0.158204095643635,-0.482960620538434,-0.321294896324001,-0.318319607927712,1.00289622412843,-1.28848507195178,0.287219611064832,0.163356956827987,0.176684541725734,0.0848686780379925,0.162902998226434,0.118415180586242,0.206862362368518,0.157025643922261,0.14986359023061,0.127191014656321,0.231194547167782,0.116647955374707,0.206091162919212,0.0856701279087366,0.124883960304695,0.160499656768348,0.145472367314463,0.141445246523186,0.159370515400298,0.137088725610564,0.229547926533365,0.20774335312863,0.167625532784156,0.0936214180703909,0.217701424220415,0.137151810147834
"51",1.09403376489841,1.81578973303965,1.57425960721169,0.4633369124588,1.52561589289045,0.768009366148529,0.176435071612413,1.37170281431367,1.00191734149952,0.738517119566866,-0.482180306211547,1.34454800105181,0.445530225836093,0.702571580033769,0.845742857930008,0.815511039771525,0.443318316166988,0.647853280319098,0.283848966374894,0.34582934742602,1.02213450027835,1.0376281686293,1.1635650663786,1.04768996880747,1.08537592075256,1.14674763815296,1.08798331133625,1.10039200672271,1.06302174624742,1.0758636983496,1.08083400379382,1.15875464713904,1.07534779087554,1.10248053615681,1.11007582507055,1.08375887015988,1.09434503371229,1.07717088720743,1.09834029318637,1.13988581064642,1.13561058642931,1.12277276586793,1.10182884384283,1.08096090225722,1.04470159730105
"52",0.429784321247851,-0.25477271472213,0.173399462628783,-0.27126177377703,-1.09245145718193,0.123537244792502,-0.868856900141081,1.13070737736868,0.802346631109343,-0.677105312979442,-0.494551279029622,0.301498954425158,0.0267668901509463,-0.0394031579366291,0.385384969824309,2.06761305517249,0.295902049914633,1.12160160483162,0.702720101575141,1.43497691540136,0.482356919172469,0.427651747840354,0.484438151655329,0.479177771230813,0.463308867011554,0.523666646969871,0.428063588565786,0.442315224554088,0.383544071302755,0.381320161418369,0.494908345255971,0.466934281330903,0.429866615236424,0.467115222376077,0.444459470953787,0.427328889064986,0.436554313607447,0.425365319958662,0.445625297940886,0.423798943664619,0.267996607046246,0.431118471299257,0.370185704002259,0.403914093855197,0.309005911158677
"53",1.48197889921241,2.12238237402145,2.55246945631573,1.57481371755378,1.64292250338352,1.40093724896378,1.53786651812677,1.14377022242392,2.07722969334087,1.97114541060657,-1.19262966264495,1.70137459902963,2.08217307507046,0.496587724444859,0.39381467536286,0.723387290379339,0.535065850437113,1.11825483671778,-0.274820318256168,-1.26188720087752,1.39237247565213,1.39781847232364,1.4862364246991,1.44162361886058,1.42229644087825,1.43363412649257,1.46907151854875,1.49800826098893,1.49254759110897,1.39238385399275,1.40274712995895,1.61309152066954,1.45515096724332,1.38141549997149,1.51721702524172,1.47550020810199,1.5358229733698,1.46457145551953,1.4816268916788,1.64912678291184,1.55330189223712,1.53964898027957,1.48864920403618,1.48920257130947,1.54863076206942
"54",0.96657263946519,0.649589276366991,1.5068248466443,0.671307354016099,1.01476421814865,0.31934723320949,0.0357288332168836,1.61043557438013,1.33571165013545,0.724558526360216,-0.461868349429175,1.32107164284008,1.25654508407018,0.472103883973768,0.859957410270513,1.13705744383181,0.41492252291443,1.48783800712827,0.750800579666941,-0.702046521451065,0.975919455556619,0.91720813427053,1.03179730645834,0.938037084832062,0.99727761586421,1.01767990339188,0.956065059866415,0.980159461524744,0.927747283615008,0.905965110736576,0.96453224254017,1.02783004952538,0.94386837781431,0.900579153606342,0.987220390407048,0.965252988382395,0.997874863855841,0.953085481856531,0.972876690219517,0.997564101077541,0.955192767355427,0.991913678247388,0.919174882350357,0.933255082032294,0.992848875204179
"55",-0.0849560924493105,0.403157418699146,0.263692724954182,-0.207745441274235,-0.6444139982577,1.07991450896566,0.491507344071466,0.104822731264302,0.307019719756291,0.321114734590694,0.0468295729037147,0.0812427459549669,0.182208866062283,1.05474163377489,-0.570931380952959,0.457898325281977,-0.217985461508939,-0.297591354746172,0.312740696044327,-2.18526564314123,-0.126091733008354,-0.116312270096135,-0.0549742562149336,-0.0631311559097891,-0.155886740430478,-0.114747314400278,-0.0886862441582525,-0.0778521007268127,-0.0673667151285784,-0.120872241286646,-0.132843890270731,-0.0884291732777901,-0.0994035704820096,-0.0736913045033622,-0.145305027903521,-0.077655618151796,-0.0898608527861751,-0.0804473936274708,-0.0684227281780594,0.00894635705757584,-0.131630133314058,-0.0714719190248977,-0.05813847289988,-0.095365162488051,0.0695080193847959
"56",-0.237694393849928,0.537953120825239,0.455724614663264,0.23480399362285,-0.659293373289157,0.201243887325008,1.0919872381345,-0.172505520834942,0.380430056975262,0.408464180961235,-0.301108984585235,-0.223574130450977,-0.569263460490196,-0.619607921536868,-0.595806073387282,-0.0489153656261862,0.273324342052648,0.121898414522913,-0.28059644628756,-1.76376486928475,-0.310956363285542,-0.287519075862988,-0.2662428597253,-0.218918783160488,-0.230096438975413,-0.332004585778778,-0.244210266657109,-0.229288108224704,-0.205821866213078,-0.288203790160521,-0.308860660560607,-0.229687311032277,-0.246163064848555,-0.144170997776654,-0.211202544113344,-0.226743107095306,-0.24306534663268,-0.234292457535685,-0.218501548363833,-0.152000661623521,-0.237407489271516,-0.28111968506584,-0.243004289256545,-0.224530465491212,-0.118491068736951
"57",1.55605754888188,0.975280063363202,1.51992107308359,1.89595470950479,-0.666608813506302,-0.00467206244033755,0.850726583938226,1.52241571621479,3.37329263032931,0.942652771752407,0.719724038544375,0.0270565361876598,2.50638949010341,-0.577878968299558,1.60315190883127,1.76664936380867,2.1486575686592,0.695442864938774,0.878101319121318,-1.41678446320656,1.56949099438285,1.51549656241351,1.53791571872274,1.61677323282026,1.69516826207917,1.56896763981271,1.54560285868713,1.56236396766753,1.55062187939886,1.35655605760929,1.56102871594889,1.55005396306705,1.5968820027672,1.42152584866648,1.65455813727167,1.57319831908104,1.55742989228116,1.57183894464548,1.57866239425592,1.52885257617699,1.5402963490746,1.45733090521083,1.59697563884476,1.51315626120425,1.62921696892693
"58",0.59971346940562,1.05218760165848,1.24456418841327,1.48967584766414,-0.568088828773155,0.64602366936506,1.00397358295277,0.360377320556368,1.49881477945907,1.03093051809166,0.398737410531178,0.397532796032261,0.0934936847230528,0.0458028055261541,0.144841335117858,0.733969523277825,1.04028346352347,0.210749535285976,0.268688182689551,-2.07531941509361,0.54009609418148,0.545469933151947,0.502601269246604,0.635084816005509,0.626555245495381,0.556307389491078,0.591846403266119,0.605305339185693,0.632152545862653,0.507119676137224,0.533134164585964,0.591441012302234,0.585031135275009,0.671619931266164,0.629085354782905,0.615837684966807,0.591574120776491,0.608152292166002,0.62098739891187,0.685279484859698,0.597213913903359,0.552869628700786,0.626920355059085,0.59262194657077,0.7288094236411
"59",-0.130834658058922,-0.0451435110375431,0.00193282163798073,-1.12619978250628,-0.746734212928278,-0.666520528640798,-1.41162156211425,-0.749531468477754,0.371594635861341,0.252802126800742,-0.694567041569637,0.185809932888222,1.23382181921751,-0.193776267183626,0.172406489076937,0.459880970852765,-0.284768893607012,-0.882019173167537,-0.0584158141876794,0.394092128862186,-0.129738140478206,-0.130476904177399,-0.0127481269947078,-0.102796079004744,-0.0984835426624087,-0.0128997785433517,-0.13071609739642,-0.12883214699467,-0.104084744583981,-0.17030392292919,-0.18393300788885,-0.0972291615493904,-0.143931403425813,-0.34518679007323,-0.131881603633534,-0.128183340021783,-0.123267968947456,-0.115335432648355,-0.132042748339074,-0.157538929734295,-0.186730208617458,-0.142280199402642,-0.0712909918533411,-0.133119480260832,-0.160349936607649
"60",-0.476810029866955,-0.226746223724897,-2.11106528639925,-1.26891128543766,0.0965389674575761,-1.29090306750037,-1.42094661346773,-0.455591335798523,-0.613311207083679,0.105071354514164,-1.87836126228983,-0.0632302253571408,1.55656500248,-0.840959390265905,0.52995175865925,0.0523440635535653,0.07036573070227,-1.96727500511244,0.428261809491869,0.484984364864513,-0.482905131728557,-0.382507088992514,-0.406334923314749,-0.493860023613355,-0.424977483520947,-0.385614589305792,-0.461609568254938,-0.498220322868859,-0.477063809764316,-0.462369725772716,-0.5317431872934,-0.387778114024114,-0.464189053689759,-0.728297593245265,-0.463784428579,-0.471721445006914,-0.451623198265264,-0.463246484245974,-0.494044774774498,-0.592722376122642,-0.50539558279005,-0.551199811503855,-0.368651128719171,-0.488680011278402,-0.486613984114669
"61",-2.41664066303132,-2.57900501634972,-1.37717758544556,-2.21065036283326,-0.842184364127631,-2.28941759296161,-1.2092623682511,-1.67357762560588,-1.72504558126429,-2.78771146652649,-0.917284061962731,-2.29765542324402,-1.034564176566,-2.29988136997055,-2.07200690083491,-2.29427243259351,-1.80552327629547,-0.999128677036812,1.32757174017746,0.594525202442962,-2.36065912349853,-2.44464461867236,-2.3810916889924,-2.44168346986003,-2.38953417762847,-2.43609838246779,-2.41780995267586,-2.3928912739089,-2.41269414615936,-2.42141873757649,-2.33451844750309,-2.43824259108688,-2.38057135014381,-2.44922362940678,-2.40333408786242,-2.41974987120922,-2.40722746749553,-2.43002393937252,-2.40248239837488,-2.39591298853583,-2.39833778029305,-2.40255825970223,-2.44869073367787,-2.46714575564122,-2.45008277616055
"62",-3.63209740592713,-3.50950772406522,-1.6335361018514,-3.59255630453116,-1.58324884064422,-3.44728661809317,-1.98324698786341,-3.19007203861142,-1.89938929983823,-3.22789613449899,-1.16557874780889,-2.94274128579373,-1.12125761164406,-3.9753190275336,-3.57384983182741,-3.08338142459162,-2.47071637913826,-2.36376072851923,0.709943960733608,0.278840281614796,-3.56446423021682,-3.694552135157,-3.53038173182614,-3.65304429115381,-3.57614676026934,-3.64498171098538,-3.6308828789477,-3.61252717086053,-3.57457151468191,-3.69816962074728,-3.58905757418544,-3.68211728876676,-3.6074174793019,-3.75848424385903,-3.58266098036019,-3.63752079324782,-3.61860604990645,-3.64351801135623,-3.62406461914647,-3.56049723363546,-3.62502437511936,-3.64534410809215,-3.63135274785412,-3.65898238635394,-3.63376233900806
"63",-2.04299022391936,-1.35704226150219,-1.08436622727188,-2.24907138741994,-1.29404140802921,-1.78756603214315,-1.41623278802309,-0.943360884644248,-0.137622945494213,-1.48301274415738,-1.830103428832,-0.708510710169202,-0.318577112502911,-1.70007531956992,-2.05842873993482,-1.06369281733785,-2.29713957440925,-3.64120661318208,0.333918114526694,0.315223402526065,-2.03829176791338,-2.06641387019817,-1.99268634467285,-2.04024859481913,-2.04496276127356,-2.00742349262896,-2.04046194971647,-2.05654122502869,-2.0692645060474,-2.15979581294628,-2.03635180340712,-2.01752562815916,-2.06799884170717,-2.15205250067013,-2.04349397243156,-2.03665267101185,-2.01741277663393,-2.03823375222669,-2.04068331284755,-1.99270790780771,-2.06093769708452,-1.99688091465218,-1.89400661583014,-2.06227545794012,-2.04820502086201
"64",-3.25655003701445,-3.30463332856462,-1.33829715218697,-2.13659532595324,-2.19375862986751,-2.67540419265126,-1.82912589178854,-2.04157413581963,-1.88563371055016,-2.46257311086578,-2.14534487562853,-1.90326556743582,-1.45406573946733,-2.46362716358886,-2.19929452873517,-2.01357339759305,-3.39401655012749,-2.95213552897812,0.687341361530996,-1.01171181450596,-3.19062731920005,-3.3058910656254,-3.37036847029792,-3.2488986864706,-3.25433562090982,-3.25708207011461,-3.25715800920628,-3.25085741168261,-3.25867750437213,-3.30158010752887,-3.25157483943031,-3.24651876994677,-3.27533203303338,-3.19582553646941,-3.2713818673062,-3.25882631429406,-3.2386439728694,-3.26395427382304,-3.24628818542642,-3.29368854139903,-3.28853018685498,-3.158024580246,-3.1941422106365,-3.28394519607724,-3.15911923225192
"65",-1.69657123695843,-0.752452923814906,-2.07419221803073,-2.20500164371182,-1.68113909385538,-2.1244008833814,-1.43044440190125,-1.69416415806864,-2.22227305162948,-1.00751977488918,-2.26224169137642,-0.962864206663422,-0.139322121991355,-1.60546653916988,-0.691396031312206,-1.26924942257463,-1.15832464273783,-1.72255865248954,0.149467496718486,-0.0398044982949214,-1.73194032632247,-1.64857775783934,-1.64575695684304,-1.67758747339,-1.6556759303635,-1.68235624980674,-1.69988103297558,-1.74280648157589,-1.67105010497583,-1.64467779264456,-1.72675831054015,-1.61961158762446,-1.70897000546518,-1.81790398005061,-1.68579045312887,-1.67292392524752,-1.696290541115,-1.66402786324569,-1.72097859071329,-1.80405425856275,-1.70565742774409,-1.72699273946227,-1.65770407153558,-1.71168931463331,-1.66923030227046
"66",-1.76489985337512,-0.606337040791561,-1.94239907041987,-1.79629532042619,-2.63467657350549,-1.5282199373302,-0.898623138235253,-1.68030884576732,-2.27736131012244,-0.520218064613529,-2.68943686234787,-0.960279108729536,-0.0920235598974879,-1.408819637282,-1.26132069386538,-1.00084074685426,-1.53821753354792,-1.4448469720201,0.657127790449771,-1.03499855235617,-1.8120567726139,-1.71172531825318,-1.75583061101997,-1.70346603503445,-1.74835364956559,-1.79490124185418,-1.77730541331493,-1.77481215221407,-1.73302854562824,-1.70276539192173,-1.87218977251554,-1.67193976108346,-1.79442678918872,-1.8778568315035,-1.75981853857876,-1.75319007124985,-1.78385631758093,-1.72261274816952,-1.76048978565812,-1.8229320846848,-1.81018929674987,-1.74229807897473,-1.74525244243364,-1.79174254294541,-1.67242968241319
